participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gaming_genre_preference
S0602,7.373285364410283,4.865278049082051,4.199057437568748,4.19762925608344,3.9496002223251163,4.708062403702562,2.6441979686122887,3.487550712803394,36,RPG
S0603,1.9279099771068091,3.842363465359996,1.8980746751562476,2.687816337844221,5.0,3.4672080146852045,1.7425044885991765,3.253196567770056,20,Strategy
S0604,0.6361457288204795,3.7216239281624612,2.888973154214346,5.0,4.8049898294457405,2.242130638432889,4.423392750298833,3.642057632046823,40,Action
S0605,1.664440705454759,3.26801707418127,3.149746669640768,2.652040988917434,1.9157682096177353,2.224361295411901,3.5447585633106886,3.8882142177629677,25,Action
S0606,1.7184255501794619,2.0413081144873395,2.7648598932785378,2.695994234112342,3.5551063044382047,2.3260922450743426,1.0,3.9150442108981847,15,Action
S0607,2.3460988116928867,4.285644653150328,4.511047136400326,3.003385564336415,4.840302134621548,2.691182008486041,1.5447690188409662,3.9473593982238215,17,Strategy
S0608,2.6991800126937537,3.52029267623109,3.316726008770525,4.864108000834926,3.12559628739599,4.124834017885677,2.519543082626693,3.5214282013727156,13,Sports
S0609,3.27052777117294,3.684292297096196,2.2403324947907928,2.949485738844048,4.591223990108835,1.3743489192003637,3.373576920734951,3.4696212965927904,13,Puzzle
S0610,1.9405633228615755,3.855184763009802,3.390332371300648,2.2644143966155044,4.260655452513434,5.0,1.0555568738560015,2.4141015784337148,15,Sports
S0611,3.117922422306692,1.9594587393590337,2.32513790801715,1.8788037432980378,3.873434704619056,1.3847014075954434,3.997043824893276,3.678629770541971,20,Action
S0612,15.0,4.1459528324612815,3.676364225480265,2.996607389105668,2.845178742690865,1.1125127120992908,2.3973494364219348,1.9407641285973032,29,Strategy
S0613,1.667527542277044,3.906985384964513,1.791559326441432,4.336955384157058,3.4750509023372866,2.8979524271192383,1.9131048951407603,4.425329781016009,20,Sports
S0614,0.9378970095969134,3.231253565502212,3.3726535701278095,2.871201741244528,3.412720168478134,2.830417405601819,2.6158906524726517,3.109391946574028,49,Sports
S0615,5.9484388798594345,2.0786862960372856,2.5946419585777245,3.0896842837800995,4.341318313450395,3.1535313695649485,4.184427942995806,4.226168865174341,22,Action
S0616,2.2667037228860543,4.5729742586709845,2.977868521602682,3.3105288296066377,3.4721408847305106,1.2754496318609558,1.0,3.685184805960745,21,RPG
S0617,1.682467817937671,2.3810056753488036,3.2115558951342944,3.4516457843695845,2.9713086164722458,3.9332202438308634,2.279374515859571,3.4809682006679994,29,Action
S0618,1.2227791303862556,4.581476337208523,5.0,2.8377135533113433,2.8951593949304737,4.119749376914996,1.450748612374269,1.9594209075169131,46,Action
S0619,6.864459715837942,1.6329742409283858,2.0247598921872836,2.728483383426661,3.29055178964125,4.095016498436035,4.1267924534634,4.560980496975226,31,Puzzle
S0620,1.4407433162395515,4.56590318338009,3.6513533815533825,2.151804256107806,3.276030392116598,1.598286309372182,3.0702896779841873,2.225681084236296,34,Puzzle
S0621,11.559076759320503,3.7894989311153533,3.337634801696726,2.124732546464285,3.7058026330874907,3.2047264336630974,1.271735816215524,3.8710589107445905,21,Puzzle
S0622,9.46392673465461,3.720549893226135,2.9905499573323278,2.514180215183781,3.850860467857322,3.0804637280255047,1.356927176452527,4.771019198780874,37,RPG
S0623,6.103733283285081,4.5488163367609715,4.06393469867643,2.687155372635631,3.318893687213461,2.9200849133145876,1.4349089221569766,3.4509986602002893,32,Puzzle
S0624,2.2630750873945416,2.6996912963306574,3.4770293205536227,1.80399878849035,3.2441905766745034,3.05378498762052,1.0,4.281299115348629,13,Strategy
S0625,15.0,2.9456912504068287,3.5720295574135763,4.082893383029271,4.005577248245797,3.058594075921056,1.026898483871589,1.397987146437291,27,Strategy
S0626,1.2328398419914268,3.652559903068313,2.623988512972381,3.0673166912442493,4.132629104970925,2.987003666329428,1.169766779532695,3.7289481555311625,27,Action
S0627,3.0004991004950794,3.3291519554014593,3.4278642523809713,2.9204329500773984,3.497735344101689,3.0060008161715253,1.0,2.3712636503870486,27,Action
S0628,1.3720359083918436,3.5495256462158484,3.2772312389499465,2.4990221144674027,3.4152799753577825,2.9662641038027435,1.0,3.6147089728705897,38,Strategy
S0629,3.653275966686744,3.2584396731425054,1.1708264032224855,3.137022084579645,4.031021381790848,2.2162931528022463,1.6195178113841582,3.258182030084386,31,Puzzle
S0630,3.685198585365608,4.002536233340101,1.903745742301171,3.2664565132951475,4.248392511399998,1.5581865702486388,3.911727030744896,2.443695708742637,33,Strategy
S0631,5.297654416721229,1.952649494524983,3.8072269225445745,1.5572687594430237,3.4478940946023737,1.0,5.0,3.384615113588614,26,Strategy
S0632,2.5971201863206566,1.996390023339207,4.258472174420892,3.680601496344158,3.8760034940235997,2.5620010719420656,3.4052951239319027,2.418567107887259,25,Puzzle
S0633,4.805023088673205,3.3430868739310986,4.268949193013121,2.9428855171954837,3.298766459210082,4.1500253721629266,1.0,4.977128548554609,31,Strategy
S0634,2.3983685066736182,4.34370862393533,3.138990314819415,2.0955754710042385,2.203974509988381,2.6734331379795164,4.776829626897845,2.4880818446229345,25,Strategy
S0635,3.665945132074676,2.7877227523296306,4.045098793830508,3.9678692529121284,4.013390111676804,2.57840808403305,3.6297870742424805,3.400553225567323,28,Strategy
S0636,1.7164764248254967,3.4894949926004686,1.9180703947933184,3.609418922769272,4.542820090870384,1.356143359992318,2.946350299580288,3.076331020864039,38,Strategy
S0637,5.26541328022852,3.3218082812026415,1.53652106568224,4.323640634753718,3.60738611821248,1.6187352636629913,1.7850622402049976,1.0,19,Sports
S0638,4.746442746034297,4.692494299452222,3.924406479750702,4.080133279892396,4.167577963761886,1.4947713296935154,2.149698163136455,1.7487212336492102,34,Sports
S0639,2.103974691203231,3.0468459771752787,3.0855304674999218,1.5157353670037605,3.9276239876108057,2.4419074812322368,2.7619709389957707,2.6897916826298944,13,Puzzle
S0640,3.0980160339639045,4.398798407932955,4.3776138983484945,1.235605204688887,4.266768123598059,3.071168299853176,1.8545741264294788,2.119316142050041,13,Sports
S0641,1.577542152569895,2.667693201693945,3.5377962593370356,2.667516210591667,4.321581550112386,2.0949219897819287,3.0402132982834424,5.0,23,RPG
S0642,9.53037905381785,2.8135747267122353,2.3948572832084367,3.358031770613803,3.5020068470261956,3.279837616412549,3.322756303288982,2.5715943376212436,14,RPG
S0643,14.538032157840094,4.184164949927934,2.573180470762852,4.863567412281653,4.194401979133489,4.7208740432903955,3.1115544246895066,2.2099293659203485,22,Sports
S0644,3.92636698895329,3.0954691971737027,3.992218163382381,1.4179215938832106,3.616595850704344,1.0,5.0,2.9888511238312754,38,Sports
S0645,9.596349777699059,4.410822973184584,3.7435721693509834,3.0369279098547235,3.871513089422605,4.255078507466621,2.3366070894845437,4.39301467940502,19,Strategy
S0646,4.63477767613201,2.9285494508683114,2.871656078547889,3.895025679295518,3.675009833268961,2.2842289690663886,3.934396279954509,2.5635046402609305,19,Action
S0647,3.2448817391612916,4.067046236189757,4.042437137766109,2.9720111077345583,5.0,1.0,1.3021276287194057,2.84172347422936,19,Sports
S0648,1.548924457374377,4.438034858341872,2.0821601711914264,4.280606889220401,3.874947063489724,1.1148432119744158,2.6319944537991447,2.690350201880288,25,Strategy
S0649,4.606261032034993,3.1782970155857693,4.461873989683521,1.6109631864822258,4.391633961375583,2.6671106542226175,3.0927833507036055,3.3280845243508623,27,Strategy
S0650,1.4415993231477227,1.464694297271322,3.639549669699919,2.9763738754453954,3.153061073129792,3.7787675010860977,1.6234736888528527,2.665990817411087,19,RPG
S0651,2.949540439006958,1.9708134000197952,2.12383863981419,2.9184382074537383,3.135698608520829,1.0,2.571839790266118,2.5460705826230856,16,Sports
S0652,4.562621950478427,4.609638265800977,3.1696092378352474,3.3996987898491717,3.346096305290707,2.4796533993575114,2.4545976137912584,3.108313464472508,28,RPG
S0653,1.9153648380373922,3.4701022411066353,1.419944691776913,1.9157469166643764,3.645474405462871,2.2596469686062366,3.075085806710396,3.6339366518016485,47,Strategy
S0654,1.4183155719001377,4.204285126638075,1.9576689431433525,2.446719990575899,3.7670238417572097,1.0,2.341340095086938,3.7946736925517945,14,Puzzle
S0655,1.8868139637843944,2.5237271894195414,1.0742514866374187,3.321980765564586,3.791426558405208,4.451400449683518,1.0,3.1323271154846735,29,Action
S0656,4.252413548972102,3.9498934526279843,3.775350274928461,1.0,4.544783196783886,2.1855758286615505,2.66092796963234,5.0,26,RPG
S0657,2.7111480839045243,4.334133626622217,3.0156168766810976,3.5267210858307587,4.315360326331252,3.888023807356536,1.7903929274421841,3.7556404396399032,13,Puzzle
S0658,5.234183105994154,2.9178571570337763,2.8579757412513898,3.1114834759853554,4.468274573847008,2.6245414259039297,1.0,3.24898015118681,25,Sports
S0659,10.644527918465455,3.168941649106903,5.0,1.7815196407542893,4.7570880647255285,3.7972984641693475,1.4870311315092632,2.64634463139094,36,Puzzle
S0660,1.7836142491236662,3.180474658146779,4.074534598397438,3.126193322033917,4.184212918956829,3.0767805615499655,2.956882864291285,2.176270114714162,24,Action
S0661,6.159362926285089,2.981121885222228,3.900649569313339,2.1676416115364034,4.404113616264478,4.902474523991856,1.0,5.0,15,RPG
S0662,3.7336647109020946,3.6889132012794024,3.368846738508039,2.8472308101578485,3.434032922372945,1.1325996874308224,3.7203021744637006,4.808113194797706,13,Sports
S0663,2.1909101682610532,2.74370708149639,2.143342077676258,2.0444119381499397,3.2766771396278904,3.072578640327529,5.0,1.0,17,Sports
S0664,2.052527448361768,4.786217365737702,3.6994142702291306,2.9685984988149006,3.1409579901841918,2.6746350861615493,3.8981269419306015,2.8602408671133874,23,RPG
S0665,1.4149445738700812,3.1655154814041255,2.3039207962897907,2.0855367312001634,3.565711832610252,1.0,2.4664222112081995,3.6865935440125983,13,Puzzle
S0666,2.9919825442857357,4.424568610643666,3.85794892913827,4.575546036155482,3.2621235584025956,1.7537690711202159,3.818478163077982,4.394396112502481,25,Puzzle
S0667,0.9769661067227616,2.5745810993567337,4.106041934088579,2.55573550090611,3.561957030478932,2.502949499822387,3.1915061161990548,2.8923104275857057,28,Strategy
S0668,0.6441858163338604,3.1164456854729883,3.2669233757863476,3.1491926354781845,3.767011797452204,2.129180474788057,5.0,3.251821174823923,29,Action
S0669,1.5641532095858621,2.3696443141546664,2.5012448725793046,4.005507841449407,3.541337139138584,3.157894848430614,4.858565823983755,3.7921249814081417,34,Strategy
S0670,3.023624577426748,3.474453010121718,3.8613040822122042,2.618754810619721,3.702230852905287,5.0,1.0016178067002854,3.303782569473812,26,Action
S0671,2.1475483016460335,2.9136852835385945,2.9358628323958613,5.0,4.131559130739929,1.9028382763611957,3.7970908462336395,3.765784498721291,43,Strategy
S0672,1.704982134640229,2.6181166925382042,2.4659883996641945,1.609163212420116,5.0,2.2629100228129593,4.242731233251348,2.175752675855829,13,RPG
S0673,2.237565492037516,2.8153011369839893,4.341149863591997,4.588904578384657,3.684782758137598,1.1846393709591865,1.7596017443682808,1.7764768303471465,22,Puzzle
S0674,5.24587112899536,3.4006595271738176,3.9233923594656193,2.286723982857864,4.44677968717756,3.8882629291870217,5.0,4.090798914758524,30,Sports
S0675,1.4251261123744634,3.291876542492015,4.1993317775294,1.406461411950341,3.2467461700934312,1.0,3.77065701129962,2.991520882719859,43,Action
S0676,3.168556975177208,3.5069137835586073,2.5219278371992764,2.475999766388451,2.922966156885504,3.1522900916722105,1.0,2.1503397834552986,48,Sports
S0677,3.0306320335687498,1.7904236614343485,3.7323677627067715,2.293875100317443,3.8873884580583273,4.677765729835431,2.546360143787932,4.364939780305629,31,Sports
S0678,1.2501380127807638,4.551992490716664,1.8784219890525733,1.8777943430841495,3.515774451120036,3.0658509810818675,4.225693628716077,2.2360651585208426,14,Puzzle
S0679,5.29569834256899,3.977021787265371,4.027580739061351,3.2595643106749077,4.868238866698716,2.2192060058348777,1.0,3.5396633990648283,28,Action
S0680,1.987936634268897,2.7722814753936986,3.1470728925097187,5.0,3.164229464076077,4.016305549437403,3.888842387796254,5.0,38,Sports
S0681,13.252432270483098,4.266131546549397,2.026609567248318,1.7668097103917897,3.6262680896651402,2.09329729932228,3.570309244611938,4.343713410931051,35,RPG
S0682,1.9301858956741118,5.0,4.238754847312623,2.096618199096707,2.4901844310708396,2.552229845641268,2.0427678395647275,2.0394391425879466,27,Puzzle
S0683,2.7569427891056506,3.766929127009744,3.7837076983021816,3.483238193164354,2.417674229321174,1.2155150210378423,3.941547535846391,2.4152266182771553,13,RPG
S0684,13.415139337679935,3.8512186518937734,3.1788431352963324,1.8429810403556022,3.3577698481052436,2.2516442732430524,2.501846184785943,2.485351759429122,18,Strategy
S0685,6.093591337884392,2.9386041657175195,2.080930360023479,2.6881382321845364,3.8049747950898594,1.9410790896748698,1.0,4.02246565222834,15,RPG
S0686,2.7364215052144423,3.9293919827972172,2.36599832736363,3.0826179610626734,4.078723654085322,1.7747160610167827,3.1936368588960904,3.760072117636074,42,Strategy
S0687,0.5893746480508113,2.898711871339298,4.211148464548722,4.493348660577175,3.0097406223819383,3.963764090504222,1.7373553720076398,4.463130765052446,40,Action
S0688,7.179270981040445,2.67537207815471,2.4288723831839487,4.898420162369561,4.074623087438204,2.79905455550871,3.8426500453220047,3.6140797099455497,34,Strategy
S0689,1.2195280310093848,3.8920637162454286,2.55562930463045,4.071910240387191,4.043808105698804,3.6262337152518542,1.7423457660293478,2.378395014552769,35,Action
S0690,4.288226739844,3.2983144893519767,2.333694475094532,1.9370339682033146,3.89987268467392,1.8883253617928064,2.5342146752379766,1.6809550524421577,19,Sports
S0691,2.976874512192963,1.3693964254513102,4.796438085455038,3.857453321126454,3.0180454296223123,2.946839654322117,4.674415640249025,1.9612427453109684,36,Sports
S0692,3.39651864667825,3.3169444515126503,3.838568004494701,2.6541252699524893,4.375069839199857,2.5712916526087493,1.1663075238738723,2.7038141254681602,13,Puzzle
S0693,2.601423511849955,1.9642176147438937,2.7938381879213154,1.0,3.7358735498086855,2.345630860121509,3.3935382208955005,2.6174383345273204,39,Puzzle
S0694,2.1439119210760844,3.0123407614492264,2.5394508586832503,2.2916936363509963,3.7656273840689014,2.4540143944928094,2.7037600002118376,3.9126287393064083,29,Strategy
S0695,2.207473855885232,3.177408155547234,2.9909252407599483,2.980586285288936,3.08488223428587,2.3731179982977317,2.5725799125631745,2.2733226454904805,22,Puzzle
S0696,2.802323892087431,3.9715235914803415,3.2982450402254595,2.1208562097998525,4.565041571591154,5.0,1.4846157427521303,3.346855941369034,29,Sports
S0697,1.5395446786625426,2.162105335967008,3.867073747007944,3.933396249665293,4.137379549677219,3.1052921767658273,3.491389552455634,3.449078462477357,17,Action
S0698,2.111462636520697,3.101812437024726,2.26136796160299,1.4550680755144236,4.530267314903348,1.8291940917908822,3.749024869294149,3.9632821459516374,21,RPG
S0699,5.686322921235801,4.2295618320710915,2.7722680826511823,3.2558362500457623,2.743723547146109,2.362380573128224,1.99036606986434,1.3319658339960183,32,RPG
S0700,1.040870918554913,2.335245252310685,3.288066500559246,2.693761899827619,5.0,2.788099953540195,2.4553098567201306,3.2825394237703542,49,Sports
S0701,6.339852398083268,3.1581476728482447,3.293716333789926,5.0,4.202489449084549,1.0,3.8310420443752857,4.625654371457969,26,Action
S0702,4.913046839649447,4.726283355143402,2.9341103169244493,2.355682173427106,3.870434378242168,1.447277454691623,1.5775929124880956,2.2831750437154827,21,Puzzle
S0703,15.0,2.4695998947461826,3.0650048682984763,3.7043569272074097,3.933719118412421,1.5267231744783587,1.0,1.972572720533402,23,Sports
S0704,5.13961628698977,4.678028873897636,3.5527603694896874,2.91414408967198,2.7687620706039526,3.5002809681137985,3.690497076433405,2.8300351720652035,16,Sports
S0705,3.305870578553767,2.139117555825969,2.25687874192123,2.868331443269288,3.1658555536504123,2.2459468039335753,1.428761607895621,1.9284413174247685,28,Strategy
S0706,4.403422301781115,3.737590257300172,3.1290047961686303,2.1372235819219565,3.110227111147598,1.30913301357878,1.5181324642569614,1.2254378590515569,28,Sports
S0707,0.809627619125649,3.8843806863920394,2.6817166568875903,5.0,3.9348983321901567,1.0,1.9232995880278332,3.6166688324274268,28,Strategy
S0708,4.728790199066982,1.7052901106776863,4.362233736866059,3.1420729689129514,3.6289010819494747,2.168206415227015,1.455309370556758,3.344557137965434,21,Action
S0709,1.72628755819982,2.545878434214839,3.6515716402399265,2.25743522908138,2.9554014829777775,3.32689210059967,1.0,3.716641145086585,32,Sports
S0710,8.880219039864071,3.0412702108432508,3.4172474305484584,3.502467000022553,1.624724039587599,2.036439441862389,1.7613516857291573,2.532488499400748,21,Strategy
S0711,2.4854725701533558,3.498231036273585,2.8065894165683543,2.949140352517582,3.67174673087,3.8404224462250216,1.7988833500799277,4.321254089108551,35,Puzzle
S0712,3.523536152249833,4.086541446863879,1.0,3.7751036096363886,3.9496370089534523,1.7279055857452612,3.869999476338183,2.9724447524290687,25,Sports
S0713,1.4813477455479185,2.7717915147674788,3.9544743783754814,2.745158060271009,2.7813932960385888,2.741437620616955,1.642665019386292,2.895764982018347,28,Action
S0714,2.250932035485814,2.788561533460344,3.0555420966370535,3.651788540657562,4.562455595773583,1.8456748037778936,3.046759558640939,1.8837065891034088,34,Sports
S0715,2.4025621842124556,4.826309311165742,2.6547200624398406,1.993961107653834,4.549972417381157,4.384848506726841,1.230515415039189,3.17826805086817,18,RPG
S0716,4.486639407577066,2.652278772570208,3.1934133454816,3.2850684168211886,2.8292388079753668,2.6079181520319628,1.0,3.0948188580840723,33,Action
S0717,6.116359517738899,3.8456738448567225,2.6038067397097873,4.036176503907044,3.3099397476670296,4.356533926258633,2.5275321799768062,3.881609381616096,19,Sports
S0718,2.1208475714384365,3.5120990091311537,3.0317674859401986,2.9408335878295917,3.7821200944745903,4.219042277975872,1.0,5.0,24,Puzzle
S0719,0.9618533446008836,2.8334636207731934,4.567442239630353,3.374243896356138,4.04373978839846,2.3880295795020543,1.2374397741098064,5.0,28,Action
S0720,1.0013853585321069,3.4358564268872263,4.622000496558463,1.740829899675656,4.0972439074935165,1.774736930017101,1.0,2.031035038444081,30,Action
S0721,5.76686489554953,3.9077384599667746,3.0100141536229343,2.9377615963523467,3.625824242717798,1.8336678455997948,3.2835260120926346,3.6670936121004134,18,RPG
S0722,4.655558210268932,4.205543734019218,3.419396649287521,5.0,3.709392994595395,3.848768136830744,2.3287515611243914,5.0,22,RPG
S0723,3.4514620975296757,3.9654585327370375,3.631850204808344,2.2728586765251952,3.682424017600993,3.1815578535703763,1.723014254043381,4.389516367096852,13,Strategy
S0724,2.9494636300738173,2.9211075377361895,3.2185502647821127,3.8675459235406278,4.1165952335311236,3.668047860133709,1.0,3.2786937671662684,23,Puzzle
S0725,3.197277104196847,1.6017097392346364,3.6533258690333725,2.03558028689784,4.870742308880798,1.5281586332611048,1.325092347000544,1.9849563252454578,20,Action
S0726,2.6542924934586205,2.0851218855851346,3.3815698344342047,3.174142712414219,3.465342786786812,1.5005522156941897,2.643075797370333,1.234420542817356,30,Strategy
S0727,6.285713030495812,3.9963806017394963,4.0958986246282025,4.4579644698805705,5.0,2.116617646693411,2.9912222093367262,1.9256871633448998,35,Puzzle
S0728,2.9895877745835597,2.329564000721782,1.2594688227053725,2.8953409287146408,3.72177182220749,3.631267621121976,1.0,2.62016249393108,24,Puzzle
S0729,1.579118934784989,4.201207125494151,3.6557944374776885,2.1536723113772567,4.1756863058418325,3.7870868433507763,1.2968503565898397,3.2496505917877894,29,Sports
S0730,1.9572400649919586,3.1886629374223423,3.42773151719042,3.578661010217732,4.276004184165796,1.986066292891566,1.543225685816108,1.7041216920107691,17,Strategy
S0731,0.8652863653233079,4.503644256562516,2.088421060433917,1.955211327089373,2.590016356434411,3.499209057255009,1.0,4.01299537764653,21,RPG
S0732,5.086963136204131,3.661464026823815,3.164074358503421,2.621643679867829,3.962973671904021,3.126675178897251,1.9468259730526576,2.7420820520390405,26,Sports
S0733,1.8371095008146803,4.686441549650359,3.6663724439298466,3.2883729452243182,2.7939141495825535,3.6828125364429183,1.0,2.584236972632692,28,Strategy
S0734,2.4451390295523256,3.925567022179184,2.771894104757969,4.427066486562575,1.9668559729585122,3.568882123362515,1.7089759686331036,1.8365980911872664,18,Puzzle
S0735,1.4136785670354741,3.458283178842746,3.0626676103949277,3.488562251536481,3.6398927304264515,2.6197175467305334,3.2893942448267004,4.093850936059863,24,Sports
S0736,1.984607815778748,2.6992879594938377,3.9428596856196507,2.4678193790929583,5.0,2.3727423580667217,1.0,3.3383169725433453,27,Puzzle
S0737,4.852791606468575,4.368770496532384,2.187741078300216,3.0117573719471262,3.0940788732416893,3.8110323138874493,1.0,1.0848976521140568,13,RPG
S0738,3.168371321521784,3.5437785917355855,3.262149787036958,3.7016916468334777,4.036855317759625,1.3735996270823547,2.530205283223928,3.7661211186765176,39,Sports
S0739,3.499651024037132,3.3430576063781965,4.495743519425798,3.718638309328089,5.0,2.9283013947270566,4.209718422354443,2.6078574568763058,40,Strategy
S0740,6.821685894304015,3.977182182189555,2.5962254267663316,2.36140951858437,4.0872807053285385,3.176961528330173,1.1255245103978977,2.9553988122824406,24,Strategy
S0741,3.9426283833430245,1.7190713356971712,3.344751754274827,3.3378096878843166,2.504564999559046,2.6173329483967955,2.002078644871899,4.235944335258143,32,Action
S0742,1.884921207949982,4.553981492817802,4.440688659216724,1.5913305440526615,4.826993646575935,1.0,3.1865662023789123,1.685897043674378,20,Action
S0743,4.71549810860962,4.1132538326065236,2.9799129844531733,2.8094985716148186,4.728265416645237,2.6309365441480335,3.001934401200054,2.874738277564439,15,Strategy
S0744,1.3596718918555304,3.0258388297586114,3.173118573595478,3.4323524996384114,5.0,3.2223988781354582,1.0,2.1527450371807553,30,Sports
S0745,5.557106202805023,2.880058125876343,3.6163833607412794,2.759120130586776,2.3712272249575053,1.0,3.8551104742785265,2.546839260325311,35,RPG
S0746,3.350526962485132,3.7194340033164455,3.921212943170177,3.29598008196242,4.396777275241963,3.2021001236394113,3.4299422254676326,4.266767984159367,19,Puzzle
S0747,4.177834997558007,3.85769896989824,1.0,3.786338517253261,3.5987843643227935,3.5115135063477254,3.057462836922449,1.8134422545559454,42,Sports
S0748,3.4152089217741017,3.2671010829226015,2.501902711068925,3.2145101711796658,3.6012381495862327,2.677485102841248,1.5516923103418891,3.842582623192446,15,RPG
S0749,2.5064261848260996,3.4543583118666903,2.692497399792403,2.2647797379052554,4.22483987955581,2.807818947211461,2.7946825143722425,2.7102919268251386,27,RPG
S0750,1.102191094412487,3.834656592992872,3.3837584209750298,3.393273843087527,3.9562086479320375,3.645648020188797,2.9519111657386454,2.330658482255961,23,Action
S0751,8.874734769743034,3.4983315178200227,4.479142522836593,3.4437509585485397,3.503036306206371,2.353493686467724,3.130027354452489,3.9209529687638525,25,Puzzle
S0752,1.8703737667415108,3.543204052994068,1.7601473872440807,2.128875724998575,4.3531447891967545,4.55550855501024,1.0,4.568776842179118,30,RPG
S0753,1.6045104054725678,3.67680224647339,2.5226066379628422,2.1345750188647536,3.2463755816525866,5.0,1.7134762547319724,4.035855871826629,13,Strategy
S0754,3.4912908034925754,4.664542365351899,3.1303175263206224,1.6970816916911564,3.474013458157361,3.0200197961263893,2.6491909758694896,4.013780772194631,33,Puzzle
S0755,3.3213817643632,4.465114985717754,4.225372875540263,5.0,5.0,5.0,3.038946715697329,4.378929526074997,17,RPG
S0756,2.0946266684866464,2.242020027728676,4.429142957475795,1.0,3.01073257594028,1.0,1.910745464986383,3.432368129399572,49,Sports
S0757,1.9143741339275098,1.8048261218536208,3.27430412511762,1.1530180717753025,3.8283007048995947,2.756148288113189,2.7896893724193474,2.793002048581511,33,Strategy
S0758,4.4672506572810855,4.285745862711388,3.3311320556637183,1.8024101727052486,4.3887469623333075,2.221779261322684,2.4127868176361886,1.379697031063876,13,Action
S0759,8.56182583414122,5.0,2.823037426364113,1.7359822773816866,5.0,1.6681018914205132,4.524609045556726,2.426184879325347,23,Strategy
S0760,2.7813016004186495,2.5956449901482794,3.3427691689880916,2.7707631007083617,4.38223588223522,1.508333590129964,2.3631653777987562,2.6888930156342092,17,Puzzle
S0761,2.744216244488067,3.2037486257221857,4.222475491912799,2.9160489078937344,4.60432433196444,3.171060206244595,1.2944569754746509,2.0392194146424805,13,Strategy
S0762,5.48224222326398,3.1407749132974123,1.6321699584388147,2.355522186970331,3.5783304575539323,4.29037762995478,1.6898229561228204,4.959019443165541,13,Puzzle
S0763,1.9863145790196337,3.685798876289217,3.306066488438509,1.6105423701108827,3.1822845332681036,3.171008146057214,2.3130717278982584,2.752979935756633,30,Puzzle
S0764,1.1294616187661606,4.364839381490595,4.617321918852293,3.7832831066021595,3.3585014274038034,2.382656777255306,3.3041518688728733,3.5608336145207344,20,Action
S0765,1.2069294537684598,2.9769932515001165,2.831700560762871,2.3674034127233274,4.223597030245031,2.1416520174494322,2.6358936929120977,5.0,24,RPG
S0766,2.1562025045896855,3.902772755152168,5.0,2.5418955253310545,3.8563490866399244,3.373832478045389,3.2702160472467563,2.884204997855558,26,Action
S0767,2.3680496437086025,2.9829791941009143,3.2630160296032544,4.444447907138407,3.6821177741609166,4.559805166696933,2.6508475552769926,3.418256075743347,47,Puzzle
S0768,0.7487825729269821,4.484402919276155,3.077311158132357,2.2083799152923245,2.996087206217361,1.0,4.731031517856048,3.676735845925658,37,Sports
S0769,3.2967417247775352,3.4072158471452663,2.8611848360924177,2.417070906639406,4.912008393807037,2.670394042866627,2.573554980836863,1.857306654339849,19,Strategy
S0770,3.3910946796537864,3.5381816974475986,3.1153304349959843,1.5534509517394766,3.1026835414317655,3.320785612499648,4.717544217877252,2.7017762572465562,18,RPG
S0771,1.4660589778095725,4.118763470332167,2.2735099205969664,2.5675520487977566,2.2864525182731557,1.9741446454109002,5.0,5.0,39,Action
S0772,3.133287317410893,3.416146957030693,2.86770419030286,3.2382787748357793,2.8620235632324675,3.6319742065264466,3.9152675730064095,4.105105332225202,28,RPG
S0773,15.0,4.353200058979014,2.3749638467362426,2.6320480881174224,3.3849771095428154,3.2586288913840162,2.8043384410480106,2.1044106739304866,25,Action
S0774,2.18488087853883,3.4643954355019155,1.95377411519255,2.8191394438218382,4.308352249993024,1.2902176847417797,1.7939937043828096,4.78344854427059,23,Puzzle
S0775,1.051742593528902,4.002364393931426,2.698495839964486,4.849949980275332,4.914107646552658,1.9037136835421966,3.9840427276806474,4.4126357059361405,37,RPG
S0776,1.5274746492649978,4.927440836569536,2.7225156724133233,1.0,3.054207765693354,4.69615962802731,3.0561276310311465,5.0,20,Sports
S0777,1.5977125271333896,3.674539267319735,2.368627020665404,3.503825353205034,3.1913858614754056,3.266192599515383,2.6983837002203703,4.629245377990902,26,Action
S0778,1.6550012152114524,4.171730101621247,3.7746971208699316,3.3405400249665367,3.1519518607370713,4.913389182014647,1.5890055071201221,3.4430334681996495,33,Action
S0779,1.8557316789172975,4.002761575951562,1.8576424220824723,2.157743055339,3.2349702395572564,3.615380117489628,3.8922395463538697,3.8452806926708796,24,Puzzle
S0780,2.5392246672502963,1.0,3.6232486464332054,2.2735901361780755,5.0,3.4676264155425573,1.5318010620062057,2.5260952572273174,25,Sports
S0781,1.3582209409155912,4.163264116193536,2.5594259307654297,2.9385683247189247,4.362939689197275,2.847850450158988,1.076984647995133,3.858001846942422,25,RPG
S0782,3.5881336888673103,3.351418594991505,3.0412162556685614,3.1680795336974166,3.561039911736338,3.5702636294837724,2.666661706906222,3.5828542947232225,16,Action
S0783,2.6712916881087874,3.8599387354453163,3.4613264641292805,3.0106897414201175,3.589991280103854,3.530547544678395,2.6851629207222003,2.926360651969671,17,Strategy
