participant_id,age,gaming_hours_weekly,gaming_preference,data_source,game_title
G0074,14.0,4.009079527399484,Strategy,aggression,
G0075,30.0,9.761278022271323,RPG,aggression,
G0076,23.0,4.198292331891667,Sports,aggression,
G0077,22.0,9.176908928759104,RPG,aggression,
G0078,32.0,8.155080660746693,RPG,aggression,
G0079,25.0,21.1069621524584,Action,aggression,
G0080,36.0,23.967712702496318,Strategy,aggression,
G0081,13.0,11.548278080661635,Action,aggression,
G0082,22.0,8.997593762851654,RPG,aggression,
G0083,25.0,29.01525103052148,Strategy,aggression,
G0084,22.0,11.726045581804296,Sports,aggression,
G0085,34.0,39.04822637305218,RPG,aggression,
G0086,31.0,2.291877114235586,RPG,aggression,
G0087,24.0,49.58923683536771,Action,aggression,
G0088,15.0,5.7204362456268605,RPG,aggression,
G0089,27.0,3.751818427415956,Action,aggression,
G0090,22.0,9.580425484196851,RPG,aggression,
G0091,14.0,3.499667003901122,RPG,aggression,
G0092,14.0,16.643929336102353,Strategy,aggression,
G0093,28.0,6.577275027572278,Strategy,aggression,
G0094,17.0,12.917972959282618,RPG,aggression,
G0095,31.0,4.138755588831976,Strategy,aggression,
G0096,25.0,8.164596993590495,Strategy,aggression,
G0097,18.0,10.883398895142689,Strategy,aggression,
G0098,20.0,8.418688752394036,Action,aggression,
G0099,33.0,41.78101052031446,RPG,aggression,
G0100,13.0,16.89858253169645,Strategy,aggression,
G0101,24.0,11.980829765046764,Strategy,aggression,
G0102,24.0,1.87598033785444,RPG,aggression,
G0103,36.0,14.018396609529049,RPG,aggression,
G0104,16.0,30.34179951069681,RPG,aggression,
G0105,26.0,5.360329123407958,Action,aggression,
G0106,27.0,8.34348318289679,Strategy,aggression,
G0107,16.0,0.6549699739925726,Sports,aggression,
G0108,15.0,3.250914687101943,Sports,aggression,
G0109,20.0,1.528618636516457,Action,aggression,
G0110,29.0,10.95405252786222,Action,aggression,
G0111,23.0,8.712770782166135,Sports,aggression,
G0112,21.0,9.068121644001328,Strategy,aggression,
G0113,25.0,6.731118156291815,RPG,aggression,
G0114,28.0,24.95870563635395,Strategy,aggression,
G0115,31.0,3.2886498358356078,RPG,aggression,
G0116,18.0,9.330493576317885,Sports,aggression,
G0117,22.0,17.060234105969517,Action,aggression,
G0118,27.0,8.487094317355549,Sports,aggression,
G0119,33.0,9.191548669693915,Sports,aggression,
G0120,33.0,4.746598868897944,Action,aggression,
G0121,42.0,7.378183610007727,RPG,aggression,
G0122,15.0,19.03949920499378,Strategy,aggression,
G0123,28.0,1.6200937756768146,Action,aggression,
G0124,13.0,8.651855926202183,Strategy,aggression,
G0125,21.0,5.895600440722995,Strategy,aggression,
G0126,28.0,9.362610508239907,Sports,aggression,
G0127,28.0,49.19849861234874,Sports,aggression,
G0128,17.0,6.672760461949361,Sports,aggression,
G0129,20.0,38.1084910972911,RPG,aggression,
G0130,21.0,26.85032296127603,Action,aggression,
G0131,26.0,10.24619775628344,RPG,aggression,
G0132,14.0,10.787577383496368,RPG,aggression,
G0133,31.0,11.74128716869832,RPG,aggression,
G0134,13.0,4.746205147995747,RPG,aggression,
G0135,19.0,17.53422859304489,Strategy,aggression,
G0136,26.0,5.746390609430386,Sports,aggression,
G0137,24.0,10.3002493323344,RPG,aggression,
G0138,13.0,1.3821408665761354,Strategy,aggression,
G0139,29.0,4.586171497450404,Strategy,aggression,
G0140,36.0,16.14466132222227,Strategy,aggression,
G0141,44.0,3.6287311231214834,Action,aggression,
G0142,18.0,13.47139547035219,Strategy,aggression,
G0143,24.0,6.318567937450866,Strategy,aggression,
G0144,30.0,24.316014203681,RPG,aggression,
G0145,13.0,30.943085702291608,Strategy,aggression,
G0146,22.0,11.703201382866256,RPG,aggression,
G0147,35.0,9.841610094696987,Strategy,aggression,
G0148,17.0,10.34385375161234,RPG,aggression,
G0149,15.0,9.783523618223564,RPG,aggression,
G0150,26.0,29.151049765794884,Sports,aggression,
G0151,22.0,95.04763783133204,Strategy,aggression,
G0152,16.0,3.003820522371743,Action,aggression,
G0153,23.0,3.95331557017617,Strategy,aggression,
G0154,20.0,34.01673800276042,Strategy,aggression,
G0155,13.0,3.5678132241519096,Action,aggression,
G0156,13.0,2.9013527146914257,Strategy,aggression,
G0157,16.0,66.9425167357102,Sports,aggression,
G0158,29.0,7.792428857808374,Sports,aggression,
G0159,20.0,7.963504119385814,Action,aggression,
G0160,29.0,6.3094760614880165,Action,aggression,
G0161,22.0,16.830734616329845,RPG,aggression,
G0162,18.0,3.5973948382322924,RPG,aggression,
G0163,23.0,49.25201606590453,Action,aggression,
G0164,29.0,19.643405648839703,Sports,aggression,
G0165,20.0,9.51985665468466,RPG,aggression,
G0166,22.0,6.070645611692183,Sports,aggression,
G0167,16.0,10.994896889890038,Strategy,aggression,
G0168,18.0,25.52281316863483,RPG,aggression,
G0169,15.0,105.18265031815652,Sports,aggression,
G0170,29.0,38.779491485405096,Action,aggression,
G0171,25.0,24.81906823966737,RPG,aggression,
G0172,22.0,10.368176536223098,Sports,aggression,
G0173,16.0,30.242679330176287,RPG,aggression,
G0174,31.0,7.302598495877735,Action,aggression,
G0175,28.0,13.446179922786504,RPG,aggression,
G0176,30.0,28.606281756589578,Sports,aggression,
G0177,32.0,17.22042746678636,RPG,aggression,
G0178,16.0,5.483679441115237,Action,aggression,
G0179,23.0,2.510554170311726,RPG,aggression,
G0180,21.0,15.663715903028525,RPG,aggression,
G0181,34.0,11.259056146987657,Action,aggression,
G0182,19.0,23.03444701268291,Strategy,aggression,
G0183,24.0,10.507617975612169,RPG,aggression,
G0184,24.0,7.08779811195396,Sports,aggression,
G0185,13.0,25.753171727752985,RPG,aggression,
G0186,14.0,24.451266588167098,Sports,aggression,
G0187,18.0,1.4944016965551286,Action,aggression,
G0188,16.0,2.541605468689601,Sports,aggression,
G0189,29.0,11.210503631051704,Strategy,aggression,
G0190,14.0,9.405418120454476,Action,aggression,
G0191,26.0,8.429297668276668,RPG,aggression,
G0192,30.0,20.93744637562018,Action,aggression,
G0193,18.0,61.18784590457221,Strategy,aggression,
G0194,22.0,3.9420333940249033,Sports,aggression,
G0195,36.0,9.38613876345809,Sports,aggression,
G0196,26.0,9.74892085594652,Action,aggression,
G0197,30.0,11.998286829030524,Action,aggression,
G0198,18.0,3.315883957929909,RPG,aggression,
G0199,25.0,15.190753046180742,Action,aggression,
G0200,23.0,10.309140347880506,Strategy,aggression,
G0201,21.0,62.49018025284619,Action,aggression,
G0202,15.0,14.102184466140358,Action,aggression,
G0203,19.0,5.309646180839956,RPG,aggression,
G0204,25.0,2.592339536191797,RPG,aggression,
G0205,28.0,9.132593847409794,Sports,aggression,
G0206,24.0,5.080020849940958,Strategy,aggression,
G0207,18.0,6.812072328014752,Action,aggression,
G0208,28.0,13.613843956798696,Sports,aggression,
G0209,20.0,12.323598756530046,RPG,aggression,
G0210,31.0,11.875892036658003,Sports,aggression,
G0211,27.0,34.91918160312124,Strategy,aggression,
G0212,24.0,14.399019640871536,RPG,aggression,
G0213,23.0,114.67846204935164,Action,aggression,
G0214,24.0,11.532872460643835,Action,aggression,
G0215,25.0,6.915694740746566,Sports,aggression,
G0216,25.0,2.5924824329615594,Strategy,aggression,
G0217,17.0,3.0558739008560787,Action,aggression,
G0218,29.0,22.55898937123808,Sports,aggression,
G0219,25.0,17.886372244547704,Action,aggression,
G0220,23.0,9.200622517031368,RPG,aggression,
G0221,17.0,8.1503352975193,Action,aggression,
G0222,16.0,4.486871272167629,Strategy,aggression,
G0223,25.0,8.58716956354813,Strategy,aggression,
G0224,22.0,11.146661953274602,Strategy,aggression,
G0225,16.0,1.622685818724002,Action,aggression,
G0226,25.0,19.157107515900627,Sports,aggression,
G0227,24.0,1.6087870750926816,RPG,aggression,
G0228,30.0,13.50797833022411,RPG,aggression,
G0229,16.0,9.580899764175614,Action,aggression,
G0230,27.0,12.97295316773486,Strategy,aggression,
G0231,18.0,5.564187617530775,Strategy,aggression,
G0232,33.0,45.79296254254667,RPG,aggression,
G0233,29.0,19.035073139845988,RPG,aggression,
G0234,21.0,17.670110755654903,Strategy,aggression,
G0235,20.0,8.490585449276306,RPG,aggression,
G0236,17.0,9.321010827699542,Sports,aggression,
G0237,34.0,22.134296396340787,RPG,aggression,
G0238,36.0,32.20306535734205,RPG,aggression,
G0239,13.0,35.16873975880337,Sports,aggression,
G0240,30.0,9.566347120182243,Sports,aggression,
G0241,17.0,10.496388163448586,Sports,aggression,
G0242,27.0,13.436463874669684,Action,aggression,
G0243,22.0,7.880546039450555,Strategy,aggression,
G0244,18.0,5.268056834449855,RPG,aggression,
G0245,22.0,11.586182994236696,RPG,aggression,
G0246,27.0,15.27153115245932,Strategy,aggression,
G0247,26.0,15.97993318737565,Action,aggression,
G0248,26.0,9.31865130121732,Sports,aggression,
G0249,13.0,5.516617222436728,Action,aggression,
G0250,33.0,15.632301960407112,Action,aggression,
G0251,28.0,14.309132342332967,RPG,aggression,
G0252,23.0,4.361682050145916,Strategy,aggression,
G0253,21.0,23.428338491520435,RPG,aggression,
G0254,36.0,19.76369879110927,Sports,aggression,
G0255,18.0,9.6053446051772,RPG,aggression,
G0256,27.0,3.225804818073482,RPG,aggression,
G0257,15.0,3.34436201336943,RPG,aggression,
G0258,27.0,14.746551384763151,Sports,aggression,
G0259,13.0,6.2158331337137644,Action,aggression,
G0260,17.0,7.793610873946411,RPG,aggression,
G0261,28.0,3.611055625933776,Action,aggression,
G0262,26.0,20.924782581020416,Action,aggression,
G0263,28.0,1.817369667800228,Sports,aggression,
G0264,29.0,9.555309878634906,Action,aggression,
G0265,16.0,13.731269830261953,Sports,aggression,
G0266,27.0,17.30061736448931,Action,aggression,
G0267,31.0,15.394766162936182,Action,aggression,
G0268,29.0,3.328168398019692,Action,aggression,
G0269,24.0,6.880949129109633,RPG,aggression,
G0270,16.0,5.10346728996871,Action,aggression,
G0271,25.0,3.47332763881457,Sports,aggression,
G0272,16.0,2.045722841236307,Sports,aggression,
G0273,28.0,15.34394689434351,Sports,aggression,
G0274,14.0,28.836148960501355,Strategy,aggression,
G0275,17.0,5.9639070575573285,Strategy,aggression,
G0276,19.0,19.88410604540649,Sports,aggression,
G0277,31.0,16.16667705238102,Strategy,aggression,
G0278,13.0,4.420350418290092,Strategy,aggression,
G0279,14.0,8.997678422671378,Strategy,aggression,
G0280,21.0,10.354278141477764,Action,aggression,
G0281,28.0,19.39940210207561,Action,aggression,
G0282,41.0,11.009338758350705,Sports,aggression,
G0283,19.0,2.0779338766852757,RPG,aggression,
G0284,27.0,51.82145654085913,Sports,aggression,
G0285,17.0,14.155574995770571,Action,aggression,
G0286,13.0,4.076342052559348,Sports,aggression,
G0287,22.0,2.5002184752662817,RPG,aggression,
G0288,13.0,4.55238300739001,RPG,aggression,
G0289,28.0,7.2752412478791,RPG,aggression,
G0290,28.0,5.412642613632743,Strategy,aggression,
G0291,19.0,6.5027957161778085,Strategy,aggression,
G0292,34.0,3.984720879818496,Action,aggression,
G0293,15.0,16.443426162929885,Sports,aggression,
G0294,20.0,3.8823670796283896,Strategy,aggression,
G0295,13.0,16.199653881579483,Strategy,aggression,
G0296,21.0,18.37389823581618,Sports,aggression,
G0297,20.0,2.577141562267942,RPG,aggression,
G0298,23.0,6.519801307342593,RPG,aggression,
G0299,13.0,22.60899224739672,Strategy,aggression,
G0300,32.0,11.496531843228595,Sports,aggression,
G0301,31.0,21.75158881349537,Sports,aggression,
G0302,24.0,26.45212343842493,Strategy,aggression,
G0303,17.0,3.617454991014271,Sports,aggression,
G0304,26.0,6.735529871266837,Action,aggression,
G0305,17.0,12.940798087092736,Sports,aggression,
G0306,29.0,7.726909405668263,Action,aggression,
G0307,13.0,13.425602967034902,RPG,aggression,
G0308,23.0,37.1870363208423,Sports,aggression,
G0309,21.0,8.292588305878372,Action,aggression,
G0310,26.0,12.080791018841246,RPG,aggression,
G0311,19.0,8.845913260240446,Strategy,aggression,
G0312,13.0,1.5564468895098629,Sports,aggression,
G0313,13.0,4.657661673811371,Strategy,aggression,
G0314,24.0,8.163082602546963,RPG,aggression,
G0315,20.0,6.533529377547642,RPG,aggression,
G0316,27.0,20.192087041495228,Strategy,aggression,
G0317,26.0,26.115076164260703,RPG,aggression,
G0318,33.0,5.2849803169732175,Action,aggression,
G0319,31.0,25.786607977583596,RPG,aggression,
G0320,23.0,6.151701368140003,RPG,aggression,
G0321,13.0,12.953197665262604,Sports,aggression,
G0322,15.0,6.906551264203516,Action,aggression,
G0323,30.0,2.9310932600778536,Sports,aggression,
G0324,20.0,4.8737371324972,Strategy,aggression,
G0325,15.0,2.229244721866233,RPG,aggression,
G0326,18.0,20.43582237618729,Sports,aggression,
G0327,19.0,33.54588199226771,Sports,aggression,
G0328,31.0,22.374562154336488,Sports,aggression,
G0329,25.0,7.491530887174602,Action,aggression,
G0330,13.0,18.6119010943406,Action,aggression,
G0331,32.0,1.7090176442719645,RPG,aggression,
G0332,16.0,25.04545475514973,Sports,aggression,
G0333,26.0,52.72193417272455,RPG,aggression,
G0334,22.0,18.12641104204616,Action,aggression,
G0335,26.0,6.297297608898517,Strategy,aggression,
G0336,14.0,21.100848742739014,RPG,aggression,
G0337,22.0,10.47551716013929,RPG,aggression,
G0338,21.0,3.8999965952539073,Strategy,aggression,
G0339,25.0,2.9308588310157604,Action,aggression,
G0340,27.0,8.082771901129828,Strategy,aggression,
G0341,13.0,10.165282743528891,Sports,aggression,
G0342,19.0,0.9774216340579058,Sports,aggression,
G0343,25.0,136.8082009657993,Strategy,aggression,
G0344,13.0,6.679939010360853,Action,aggression,
G0345,16.0,32.01256345650805,Action,aggression,
G0346,25.0,10.19706239861944,Sports,aggression,
G0347,26.0,31.197341383606396,RPG,aggression,
G0348,23.0,73.28003589612423,Strategy,aggression,
G0349,23.0,6.089113149376473,RPG,aggression,
G0350,25.0,7.313000516346042,Strategy,aggression,
G0351,22.0,17.014695840066494,Sports,aggression,
G0352,23.0,24.05492611643201,RPG,aggression,
G0353,25.0,12.109884798416491,RPG,aggression,
G0354,20.0,8.598886751340947,RPG,aggression,
G0355,24.0,2.8262256687760123,Action,aggression,
G0356,33.0,10.791194222826508,Strategy,aggression,
G0357,13.0,3.947023787054384,Strategy,aggression,
G0358,28.0,9.990653336587547,Strategy,aggression,
G0359,13.0,29.68567192183948,RPG,aggression,
G0360,15.0,14.089228570382325,RPG,aggression,
G0361,34.0,13.648196064392488,Action,aggression,
G0362,19.0,2.4681685097641126,Action,aggression,
G0363,24.0,15.353281644037825,Sports,aggression,
G0364,26.0,6.153710667422717,Sports,aggression,
G0365,27.0,1.73058414215177,Sports,aggression,
G0366,13.0,32.79874454783096,Strategy,aggression,
G0367,22.0,7.927296496303012,Sports,aggression,
G0368,18.0,10.33540793681142,RPG,aggression,
G0369,26.0,15.25203773158616,Sports,aggression,
G0370,24.0,30.958031885101185,RPG,aggression,
G0371,31.0,5.055971449646024,Strategy,aggression,
G0372,19.0,37.050334079771496,Action,aggression,
G0373,25.0,9.57850263936002,Sports,aggression,
G0374,17.0,4.834459800314468,Sports,aggression,
G0375,26.0,11.006756156309944,Sports,aggression,
G0376,30.0,5.622241930985768,Sports,aggression,
G0377,20.0,9.090971792521469,RPG,aggression,
G0378,13.0,38.645857670334685,Strategy,aggression,
G0379,24.0,1.818363397360183,Action,aggression,
G0380,13.0,10.58047589362773,RPG,aggression,
G0381,24.0,9.822553687948105,Strategy,aggression,
G0382,20.0,7.508121959341808,Action,aggression,
G0383,25.0,6.55650274871204,Action,aggression,
G0384,29.0,18.400530575451427,Action,aggression,
G0385,16.0,5.780669577003066,RPG,aggression,
G0386,13.0,0.7369739700387897,Sports,aggression,
G0387,23.0,2.5632700169418823,Sports,aggression,
G0388,36.0,7.546519545345253,Sports,aggression,
G0389,15.0,22.52988980985405,Action,aggression,
G0390,13.0,16.42496589796338,Strategy,aggression,
G0391,20.0,1.4293371651250553,Action,aggression,
G0392,16.0,16.41605185177923,Sports,aggression,
G0393,24.0,10.988013169634243,Action,aggression,
G0394,23.0,6.202376830899798,RPG,aggression,
G0395,14.0,6.301834437892466,Sports,aggression,
G0396,36.0,16.89838272183559,Action,aggression,
G0397,15.0,12.965642656801236,Action,aggression,
G0398,22.0,4.016818619079706,Sports,aggression,
G0399,23.0,3.743171705419832,Sports,aggression,
G0400,26.0,11.017477127911905,RPG,aggression,
G0401,18.0,52.83431463207688,Action,aggression,
G0402,19.0,25.666514709184703,Sports,aggression,
G0403,22.0,17.026795511313942,Strategy,aggression,
G0404,32.0,3.816337216878294,Action,aggression,
G0405,22.0,4.790749486638589,Action,aggression,
G0406,29.0,18.08231748006439,Strategy,aggression,
G0407,16.0,20.48690142476655,Strategy,aggression,
G0408,25.0,4.815819340739426,RPG,aggression,
G0409,24.0,8.574139388131103,Strategy,aggression,
G0410,25.0,4.690159140057631,RPG,aggression,
G0411,38.0,5.917566407885693,Strategy,aggression,
G0412,27.0,24.6551506156442,Strategy,aggression,
G0413,20.0,7.728284004497226,RPG,aggression,
G0414,13.0,4.3204117030509295,Strategy,aggression,
G0415,28.0,2.6207619738665096,Action,aggression,
G0416,29.0,8.738199338972418,Strategy,aggression,
G0417,19.0,7.547066559815236,Action,aggression,
G0418,13.0,36.60596920503738,Sports,aggression,
G0419,30.0,4.6296750283073225,Strategy,aggression,
G0420,22.0,4.212356145773108,RPG,aggression,
G0421,25.0,17.531120440529794,Strategy,aggression,
G0422,14.0,12.135605552930487,Sports,aggression,
G0423,23.0,9.92100805291085,Sports,aggression,
G0424,23.0,11.529527541746171,RPG,aggression,
G0425,26.0,6.581193411834915,Action,aggression,
G0426,16.0,10.681654446095749,Action,aggression,
G0427,32.0,19.824241099888464,Action,aggression,
G0428,16.0,3.6344168659219633,Action,aggression,
G0429,24.0,22.165243606074338,RPG,aggression,
G0430,18.0,26.086972621752476,Sports,aggression,
G0431,19.0,6.247642190211748,Strategy,aggression,
G0432,15.0,135.25445584398324,RPG,aggression,
G0433,25.0,54.49487268533927,Strategy,aggression,
G0434,26.0,2.1534039524767192,Strategy,aggression,
G0435,23.0,24.97087822388308,Sports,aggression,
G0436,28.0,19.627342779132707,Action,aggression,
G0437,26.0,3.7656493178677226,Action,aggression,
G0438,21.0,15.85454815834705,Strategy,aggression,
G0439,30.0,6.53080748594545,Action,aggression,
G0440,22.0,22.336872612439063,Sports,aggression,
G0441,28.0,4.161743076266102,Sports,aggression,
G0442,21.0,4.093237093409122,Sports,aggression,
G0443,21.0,54.54873867536711,Strategy,aggression,
G0444,31.0,10.329056934322177,Action,aggression,
G0445,16.0,20.05397250892256,Sports,aggression,
G0446,19.0,24.273206884231456,Action,aggression,
G0447,13.0,8.858077835961577,Action,aggression,
G0448,17.0,6.850236220378683,Sports,aggression,
G0449,16.0,15.802085175132,Strategy,aggression,
G0450,17.0,49.89086861574995,Sports,aggression,
G0451,21.0,11.504804893312576,RPG,aggression,
G0452,19.0,14.667669199727014,RPG,aggression,
G0453,29.0,8.466012668928633,Action,aggression,
G0454,38.0,13.645032091132046,Strategy,aggression,
G0455,18.0,6.375688612420001,RPG,aggression,
G0456,29.0,13.9220445150377,Strategy,aggression,
G0457,24.0,24.36424925390205,RPG,aggression,
G0458,18.0,36.517712537457214,Action,aggression,
G0459,21.0,23.39338989249089,Action,aggression,
G0460,17.0,15.17687966143088,Sports,aggression,
G0461,18.0,59.43195691061621,RPG,aggression,
G0462,37.0,9.49906742340865,Action,aggression,
G0463,27.0,8.558544391739353,Sports,aggression,
G0464,14.0,1.9366708960075565,Strategy,aggression,
G0465,19.0,13.452969826654302,RPG,aggression,
G0466,25.0,18.4211531774486,Action,aggression,
G0467,14.0,27.500405443769964,Sports,aggression,
G0468,20.0,9.094553331551587,Sports,aggression,
G0469,22.0,81.44707076718748,Sports,aggression,
G0470,29.0,22.311649732935447,Action,aggression,
G0471,25.0,3.855932146946005,Sports,aggression,
G0472,36.0,14.334205508284189,Strategy,aggression,
G0473,13.0,9.930155845516968,Action,aggression,
G0474,13.0,33.47795728776974,Sports,aggression,
G0475,21.0,10.490882025815829,Strategy,aggression,
G0476,23.0,4.74862636108628,Action,aggression,
G0477,16.0,13.374774620893298,Sports,aggression,
G0478,15.0,6.170606971344844,Strategy,aggression,
G0479,27.0,2.077597156168855,Strategy,aggression,
G0480,25.0,4.698445934907401,Sports,aggression,
G0481,28.0,11.51383380363885,Action,aggression,
G0482,32.0,6.146123916130596,Sports,aggression,
G0483,21.0,32.45689588387763,Action,aggression,
G0484,17.0,3.054081550843112,Action,aggression,
G0485,24.0,4.998880433719356,RPG,aggression,
G0486,29.0,4.074077512010985,Action,aggression,
G0487,25.0,11.63767176992359,Strategy,aggression,
G0488,13.0,34.743409003697614,Strategy,aggression,
G0489,20.0,10.18261008243466,Sports,aggression,
G0490,19.0,8.388817132080568,Strategy,aggression,
G0491,18.0,30.91057860899561,Sports,aggression,
G0492,13.0,80.42007027167197,Action,aggression,
G0493,25.0,14.29049571670649,Strategy,aggression,
G0494,31.0,1.754202889877828,Sports,aggression,
G0495,24.0,3.227316655442325,RPG,aggression,
G0496,16.0,16.359684246482317,RPG,aggression,
G0497,30.0,14.041005757029623,Action,aggression,
G0498,18.0,1.4670696224054376,RPG,aggression,
G0499,22.0,15.915443376894826,Sports,aggression,
G0500,28.0,17.8239323642077,Strategy,aggression,
G0501,23.0,2.982117304008078,RPG,aggression,
G0502,21.0,43.61788358616784,Action,aggression,
G0503,22.0,11.703589328601838,RPG,aggression,
G0504,22.0,16.56726587808602,Action,aggression,
G0505,19.0,6.124725167387912,Action,aggression,
G0506,30.0,46.69018341112972,Action,aggression,
G0507,21.0,83.32234337207244,Strategy,aggression,
G0508,19.0,11.970300326206717,Strategy,aggression,
G0509,21.0,39.638891809813394,RPG,aggression,
G0510,30.0,3.722935536393708,Strategy,aggression,
G0511,18.0,10.686284252836268,RPG,aggression,
G0512,24.0,4.374140174178185,Action,aggression,
G0513,27.0,8.730594994279578,RPG,aggression,
G0514,20.0,4.462939769202579,Action,aggression,
G0515,18.0,7.817455562719519,Strategy,aggression,
G0516,17.0,18.438192425110103,Sports,aggression,
G0517,21.0,2.334143048628989,Action,aggression,
G0518,23.0,3.2939840112077365,Sports,aggression,
G0519,31.0,7.058170800747637,Action,aggression,
G0520,22.0,17.686292441291183,RPG,aggression,
G0521,29.0,49.23407727557476,RPG,aggression,
G0522,26.0,7.21516361495975,RPG,aggression,
G0523,19.0,9.62346853518759,Strategy,aggression,
G0524,28.0,6.6724605148094005,RPG,aggression,
G0525,19.0,5.8656142582101,Strategy,aggression,
G0526,24.0,11.478750060604334,Strategy,aggression,
G0527,24.0,6.599057261405654,RPG,aggression,
G0528,23.0,20.546126729762523,RPG,aggression,
G0529,20.0,8.391675829407964,Sports,aggression,
G0530,32.0,17.47169283466677,Action,aggression,
G0531,27.0,26.612796446146174,Sports,aggression,
G0532,29.0,19.70011255980149,Strategy,aggression,
G0533,15.0,5.162756375381889,Sports,aggression,
G0534,27.0,15.05735220197115,Action,aggression,
G0535,21.0,19.04205415986521,Sports,aggression,
G0536,28.0,8.450785855915987,RPG,aggression,
G0537,40.0,38.515781378647134,Strategy,aggression,
G0538,23.0,8.819961499614873,Strategy,aggression,
G0539,23.0,6.306326336427947,Strategy,aggression,
G0540,13.0,5.771768716240098,Action,aggression,
G0541,32.0,13.022343778589097,Action,aggression,
G0542,13.0,19.398576569176857,RPG,aggression,
G0543,13.0,8.396812895106393,Strategy,aggression,
G0544,27.0,25.73488246611585,Sports,aggression,
G0545,14.0,58.21118545831453,Sports,aggression,
G0546,28.0,4.852184812539365,Strategy,aggression,
G0547,16.0,18.766714945138386,Sports,aggression,
G0548,21.0,36.19862114569816,Strategy,aggression,
G0549,32.0,6.1409995353511935,Sports,aggression,
G0550,24.0,3.3139125285924145,Sports,aggression,
G0551,16.0,17.247269505573485,RPG,aggression,
G0552,28.0,14.639233974286444,RPG,aggression,
G0553,16.0,5.538293690663874,Strategy,aggression,
G0554,30.0,16.318830915993928,Sports,aggression,
G0555,32.0,13.8307480685642,RPG,aggression,
G0556,23.0,8.721039004564668,Sports,aggression,
G0557,17.0,17.193536347583102,RPG,aggression,
G0558,23.0,7.85585669936071,Strategy,aggression,
G0559,14.0,16.82146795566577,Strategy,aggression,
G0560,29.0,1.0561428381718068,Sports,aggression,
G0561,16.0,6.706822373348736,Strategy,aggression,
G0562,20.0,10.659253080369474,Action,aggression,
G0563,28.0,3.590631940372561,Action,aggression,
G0564,17.0,8.001929938329999,Sports,aggression,
G0565,31.0,5.797401573110084,Strategy,aggression,
G0566,19.0,10.432286718937972,Sports,aggression,
G0567,22.0,3.1018502730378725,Action,aggression,
G0568,15.0,3.064196467368194,RPG,aggression,
G0569,30.0,3.6422110602888864,Sports,aggression,
G0570,27.0,4.033667969470894,Action,aggression,
G0571,20.0,3.5797171506215038,Strategy,aggression,
G0572,21.0,9.255709438224246,Action,aggression,
G0573,31.0,53.71109181518835,RPG,aggression,
G0574,25.0,21.56917578664444,Sports,aggression,
G0575,25.0,2.3471424444947604,RPG,aggression,
G0576,28.0,31.018210038761367,Strategy,aggression,
G0577,26.0,18.135790006368754,Strategy,aggression,
G0578,24.0,8.992239945004808,RPG,aggression,
G0579,24.0,3.661356333139121,Strategy,aggression,
G0580,13.0,42.617138380693085,Strategy,aggression,
G0581,18.0,4.165338951095728,RPG,aggression,
G0582,13.0,7.3908016502564,Strategy,aggression,
G0583,27.0,45.23716870926502,Strategy,aggression,
G0584,18.0,13.290474505748351,Strategy,aggression,
G0585,30.0,19.204408569421798,Strategy,aggression,
G0586,13.0,9.988113387131603,RPG,aggression,
G0587,18.0,8.68897612426601,RPG,aggression,
G0588,19.0,11.206127016713769,Strategy,aggression,
G0589,28.0,33.35769193065617,Strategy,aggression,
G0590,25.0,10.357159219822314,Sports,aggression,
G0591,32.0,18.16140465739048,Sports,aggression,
G0592,29.0,3.1597367558928826,Action,aggression,
G0593,13.0,16.096427080142373,Action,aggression,
G0594,37.0,13.878210737818062,Action,aggression,
G0595,34.0,11.273443694224586,RPG,aggression,
G0596,28.0,29.55254040121767,Strategy,aggression,
G0597,22.0,39.00453117234144,RPG,aggression,
G0598,16.0,26.042214689974777,RPG,aggression,
G0599,13.0,11.634878519920417,Action,aggression,
G0600,13.0,12.4998711589485,Strategy,aggression,
G0601,13.0,12.46536781008326,Strategy,aggression,
G0602,25.0,23.44993665611577,Sports,aggression,
G0603,34.0,4.10282583975378,Action,aggression,
G0604,26.0,2.3435802606978635,Strategy,aggression,
G0605,22.0,27.881246876543457,RPG,aggression,
G0606,20.0,2.591939187061095,Action,aggression,
G0607,32.0,1.565496277980179,Sports,aggression,
G0608,21.0,38.13472125205429,Action,aggression,
G0609,29.0,5.799971801942462,Action,aggression,
G0610,22.0,2.1713250390183645,Strategy,aggression,
G0611,26.0,26.752155240687323,Sports,aggression,
G0612,13.0,9.454484514368772,Strategy,aggression,
G0613,27.0,7.4478203854403855,Sports,aggression,
G0614,27.0,8.352490940034956,Action,aggression,
G0615,23.0,9.709749982688976,Action,aggression,
G0616,28.0,13.692396518100283,Sports,aggression,
G0617,18.0,6.015952211114531,Action,aggression,
G0618,22.0,12.048701332837751,RPG,aggression,
G0619,25.0,9.92393385638891,Strategy,aggression,
G0620,33.0,1.142779363804188,Sports,aggression,
G0621,21.0,2.688280236340296,Sports,aggression,
G0622,26.0,3.964966902676076,Strategy,aggression,
G0623,23.0,8.113683973442866,Action,aggression,
G0624,13.0,14.532887167574623,Sports,aggression,
G0625,25.0,51.64074718266386,Sports,aggression,
G0626,22.0,3.286288127149876,Strategy,aggression,
G0627,25.0,12.66700735859669,Strategy,aggression,
G0628,24.0,15.9192184153814,Sports,aggression,
G0629,28.0,24.66014953605864,Sports,aggression,
