participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gender,aggression_score,gaming_hours_played,gaming_wellbeing_score,gaming_stress_level,gaming_social_connection_score,gaming_achievement_satisfaction
S0573,1.5923051036900209,4.829632047557608,3.490382101999117,2.986732515328966,2.720274611682684,3.3852375142760813,2.46621163887426,3.621605170310493,34,male,10,68.32877490692543,5.96647069357677,3.2828008867811898,5.428262869900342,5.629942274525208
S0574,1.2761180060328816,3.3682702830114954,2.963090242436488,4.12019872326698,4.205356279210407,2.0782317263793946,2.31172940016697,3.293810372052078,23,male,24,10.583413334873864,6.531430150404621,3.3009491464122167,3.742600990361528,10.0
S0575,0.8465133433799688,3.6126660884516246,2.531375003478452,4.313967565872792,3.3213046169095306,1.2948770025212688,4.258289249162495,3.715626063223282,15,male,36,25.70663027347254,10.0,2.3617194493429965,5.472844296791165,5.516734482962437
S0576,2.9288362437071185,3.2542724642956307,3.783534104775134,1.7727390641455922,3.92164204657028,2.055308075961673,2.1016922641904072,1.1460352194166166,13,male,22,30.467971588718616,6.605230804335295,1.0,4.076332726797876,6.611503488798821
S0577,7.082698428912139,2.948006754625185,2.4819250315814174,2.629900590497184,3.915790439893936,1.0,1.0,4.586501244487927,28,male,21,182.61777631727975,6.4923102538335975,4.403960386255285,5.626889463331956,3.665373267518876
S0578,0.9993850167168862,4.22724053429269,4.190885281350124,4.167891547343535,3.844487646989799,1.5712033915743226,3.854855758402632,3.17862573263366,28,female,29,41.43636316445942,4.986261697781202,1.0,6.393958858096101,3.663064063781646
S0579,4.048841210561294,3.8071045485514254,2.470668326422309,1.7501728223777335,3.480645590029825,3.3178300329333026,1.5883883890934056,2.862272008068364,24,male,17,5.313207262899568,6.269599521810313,2.924896861133372,6.621724832824364,4.206772297633236
S0580,3.553615718399725,3.519809447206492,4.467776001579269,3.97322506788285,3.6041806991541896,3.03309310129729,3.6775596263240216,4.154155000366176,33,male,18,273.251967540106,5.633083222930237,5.292804205117938,7.375981376644144,3.869730120283185
S0581,6.354921419437599,3.9819992777541424,4.32057392989525,1.4725726151422525,2.907566124242174,3.915717335054981,1.906947306446673,2.8163216793275003,18,male,15,83.9390891328553,7.562717174840325,5.519120541943472,6.642748995765906,4.57251689286731
S0582,5.531078048194983,4.04956362411865,3.3349030417601586,3.255627153403646,2.6301149656486027,5.0,1.4860932363726815,4.954179877833625,22,male,18,449.9868031550752,5.095233615906147,6.486309701074003,5.599449588576575,6.016664939234137
S0583,4.829131979593752,3.171239582730636,3.896591675249257,4.102986005723105,3.918852925591396,2.1849280309735244,1.0,2.5451373529701544,13,male,18,189.76230996620947,5.000108292948873,3.297627468967032,8.500496284488536,5.514715757201029
S0584,1.7636310806330724,4.587042624924457,2.1513844492098824,2.077796542275177,2.5079971588975027,1.0,3.305834976929836,4.799503286232948,37,male,19,22.77907245205968,6.059632506732067,6.483692521023892,6.374901252994535,4.838732886399755
S0585,3.314958046033294,4.246244498476834,3.5913676854629366,1.0,4.029434355149677,3.887325033597219,1.0350303354703685,2.058565560630213,29,male,22,43.71239994756284,6.788750357952813,2.478317872623569,5.341436095458111,5.0368910136627525
S0586,2.516874986020812,3.953841389522011,3.815327039889812,3.2196191575567426,3.77420802867325,1.2895514149054443,1.976438286215119,3.8584672077163527,18,female,17,89.89549848580846,4.475884435830583,4.664545610101665,5.922257301020404,7.37805800472541
S0587,1.4087370527269485,3.8876269532766874,3.056500985678175,2.9124029708436794,3.52953026583082,3.860736617125004,3.627495704101756,3.0309305745499238,26,male,19,6.848429958562338,5.945952903386784,3.0826961152424066,7.1193585850742345,4.528120495410713
S0588,4.2900501278892,3.838611597084092,3.2245279231682944,2.22118133933642,3.740621156091828,3.824626778465327,2.044868051581697,4.607712153715256,26,female,25,16.819848277809346,2.710649158429716,3.1433072771009583,5.029402449593123,6.22049020976071
S0589,1.735027425424159,3.840175247813229,2.198053384823302,3.613455989636158,4.805848809742107,2.140853744644512,3.953721024404711,2.4265458909168807,38,female,19,159.85508007533107,5.154196511887744,3.4121888463306216,7.572925602653589,5.862509065000533
S0590,6.025925943102681,3.5247362304667225,2.068299839792493,3.2885972575872624,4.840792180373877,4.274884362824476,4.14990781783322,2.493551963602286,29,female,15,31.44445843463829,8.259555132931999,1.1931711891548336,6.566518055507244,8.595023576754844
S0591,4.275661622763692,3.669526282520599,3.990114072534417,2.1004137491439803,4.7508961182635,3.9294696453749927,3.3087647827038382,3.118395354042283,29,female,31,164.57463898684443,10.0,3.136471591389542,6.715338715502757,4.375659863131048
S0592,1.2110015094975577,2.033594906300543,1.6345942877584314,2.9391818404737102,3.751459306528624,3.3349215151364477,3.259736799065022,3.767266665875717,13,male,31,45.98115032172336,5.382550240033146,1.0,6.406799771469814,2.080254461308463
S0593,7.178058488418124,2.774838237554769,2.674961824976757,4.652514903831737,3.4423825530256305,3.6379309828546535,2.722148577906565,2.9565667931832165,13,female,25,92.399187289286,4.675754446303532,2.776541045194885,5.192691666805801,5.8071009171856405
S0594,3.4773189450988427,3.1634480156503666,2.4871994886002677,4.048390553236372,3.6001691513645464,2.136427160842146,2.140294881102194,2.6382938493412507,13,male,19,95.86325748970216,7.040719268578867,4.4351024453732535,7.294863301660296,7.707739442914463
S0595,3.242926080774851,3.730354678369529,3.8492612595430966,4.635040161731704,4.641250655155822,2.865044143336251,3.423617126249577,5.0,16,male,27,26.022691312844664,8.255512682293679,2.642596982838145,5.066229820960006,5.488797903183876
S0596,0.5236947308174863,3.0528656423378804,2.293685643328815,1.812777201425368,3.666220732639288,3.2170112261300448,2.1665945941797577,4.377157231458459,38,male,24,63.280016983246966,7.665186467215824,6.121771174859673,5.867932294396981,4.924853012025806
S0597,1.8971704677047736,3.2668486061229904,2.2064669614094523,2.7880599216672737,3.322319644578935,3.5947903588324026,1.5715465481353577,2.423423234884282,32,male,21,103.96660368310556,6.921389255617781,5.224474301867438,8.481490024284188,5.165869211173085
S0598,1.714785937472943,2.575715435711971,3.7444090949464632,2.585967835352162,4.278418389956043,2.1728633337868635,1.3469128616449484,4.441981305038108,22,male,13,28.848899621587755,5.255349385796018,4.21408399105815,6.968003292782191,2.569943795963926
S0599,1.729652768669519,2.3309623644086503,2.5575916217057824,3.7122705277656376,2.802885491995969,1.7625638214713164,5.0,3.2827849030340968,38,male,42,16.55350336036276,6.748382743559147,2.9528625773514263,5.012497888089444,8.04704526825282
S0600,1.3671277104016075,4.331549302596607,4.771379836422969,3.525500638235368,4.766401194118982,2.6026377235946017,3.810641420436703,3.2486281686978025,34,male,23,26.731259972506685,8.31050188167397,5.361445496468409,5.3196490703384365,5.328986560299301
S0601,1.2141301321469284,3.8432031733075513,2.539350801276024,2.604231847902988,4.971967498404204,1.0,2.168641521053884,2.703779112308981,40,female,13,5000.0,4.880991541810067,4.734968462911832,4.602787491373537,7.17656442508599
S0602,7.373285364410283,4.865278049082051,4.199057437568748,4.19762925608344,3.949600222325116,4.708062403702562,2.6441979686122887,3.487550712803394,36,male,15,28.07708781516075,8.566960983253534,2.7804782379507733,4.001857453139449,5.864443673983814
S0603,1.927909977106809,3.842363465359996,1.898074675156248,2.687816337844221,5.0,3.4672080146852045,1.7425044885991765,3.253196567770056,20,female,15,27.997327457410776,7.187898865753404,2.7797126933124536,4.476628576041861,5.11768216692348
S0604,0.6361457288204795,3.721623928162461,2.888973154214346,5.0,4.8049898294457405,2.242130638432889,4.423392750298833,3.642057632046823,40,female,14,674.3244287050283,8.438006657624733,1.6563433998130015,8.961922599716663,4.445774288867481
S0605,1.664440705454759,3.26801707418127,3.149746669640768,2.652040988917434,1.9157682096177355,2.224361295411901,3.5447585633106886,3.888214217762968,25,male,16,27.824042523402227,7.702975506906941,3.648088860096933,5.795792485755911,7.678678716453967
S0606,1.718425550179462,2.0413081144873395,2.7648598932785378,2.695994234112342,3.5551063044382047,2.326092245074342,1.0,3.9150442108981847,15,female,14,63.03509881058132,7.170085138667918,4.026370360909225,8.048851113841678,4.601089693664028
S0607,2.3460988116928867,4.285644653150328,4.511047136400326,3.003385564336415,4.840302134621548,2.691182008486041,1.5447690188409662,3.9473593982238215,17,female,24,11.18098163284896,7.737008437884944,4.8618987750230325,4.807282519396684,8.003439290336809
S0608,2.6991800126937537,3.52029267623109,3.316726008770525,4.864108000834926,3.12559628739599,4.124834017885677,2.519543082626693,3.521428201372716,13,female,22,126.86220113014564,9.207635010292876,1.0,9.47359239530292,6.4251499167184125
S0609,3.27052777117294,3.684292297096196,2.2403324947907928,2.949485738844048,4.591223990108835,1.3743489192003635,3.373576920734951,3.4696212965927904,13,male,25,276.1484148648982,4.724581101918512,1.9583018372965668,9.167698084500424,3.375839912914532
S0610,1.9405633228615755,3.855184763009802,3.390332371300648,2.2644143966155044,4.260655452513434,5.0,1.0555568738560015,2.4141015784337148,15,male,3,35.79149080994426,7.338043182998597,4.86742586361914,7.234540513181841,7.996507600915761
S0611,3.117922422306692,1.9594587393590337,2.32513790801715,1.8788037432980376,3.873434704619056,1.3847014075954434,3.997043824893276,3.678629770541971,20,female,8,32.31501544074146,7.333265141200714,5.531327940415926,4.957690900885527,8.060239803252557
S0612,15.0,4.1459528324612815,3.676364225480265,2.996607389105668,2.845178742690865,1.1125127120992908,2.3973494364219348,1.9407641285973032,29,male,17,37.90625639147022,9.600891504465624,1.5966134507608674,6.21271233754878,8.094725707433646
S0613,1.667527542277044,3.906985384964513,1.791559326441432,4.336955384157058,3.475050902337286,2.8979524271192383,1.9131048951407603,4.425329781016009,20,female,8,3.899989702780669,5.641102096793744,2.918839377786008,6.845439131336074,6.79762419346444
S0614,0.9378970095969134,3.231253565502212,3.372653570127809,2.871201741244528,3.412720168478134,2.830417405601819,2.615890652472652,3.109391946574028,49,female,20,26.627698116265503,8.343138025405759,3.499867040818529,7.194875734949121,7.880915661557425
S0615,5.9484388798594345,2.0786862960372856,2.5946419585777245,3.0896842837800995,4.341318313450395,3.1535313695649485,4.184427942995806,4.226168865174341,22,male,26,35.16802829102666,9.882081176693497,2.533433268489809,4.57301646288918,1.2066412180767705
S0616,2.2667037228860543,4.5729742586709845,2.977868521602682,3.3105288296066377,3.47214088473051,1.2754496318609558,1.0,3.685184805960745,21,male,7,50.57712811851833,10.0,4.328464836420482,5.687301898662234,5.728465871131247
S0617,1.682467817937671,2.381005675348804,3.2115558951342944,3.4516457843695845,2.9713086164722458,3.933220243830864,2.279374515859571,3.4809682006679994,29,female,14,69.0055696958616,7.322906111498529,4.634891963678115,4.293872117388004,6.458904557201327
S0618,1.2227791303862556,4.581476337208523,5.0,2.837713553311344,2.8951593949304737,4.119749376914996,1.450748612374269,1.959420907516913,46,male,17,53.79737154455951,9.37966665259027,3.930324669747861,5.320146802403104,8.756566284251635
S0619,6.864459715837942,1.6329742409283858,2.024759892187284,2.728483383426661,3.29055178964125,4.095016498436035,4.1267924534634,4.560980496975226,31,male,25,13.76166457892731,4.980197475019777,2.884718413155538,6.56297101080899,6.756745302369838
S0620,1.4407433162395515,4.56590318338009,3.6513533815533834,2.151804256107806,3.276030392116598,1.598286309372182,3.0702896779841877,2.225681084236296,34,male,27,19.92128402176901,5.460373829478158,3.0669355710391746,6.434455394282961,3.2992066317966
S0621,11.559076759320504,3.789498931115353,3.337634801696726,2.124732546464285,3.7058026330874902,3.2047264336630974,1.271735816215524,3.8710589107445914,21,male,17,58.2086752979484,5.39691143700182,5.324232672199255,4.267126269395733,5.187851347296305
S0622,9.46392673465461,3.720549893226135,2.990549957332328,2.514180215183781,3.850860467857322,3.0804637280255047,1.356927176452527,4.771019198780874,37,male,19,69.24950963483269,8.220052946359596,2.6290926508533343,5.100104990144664,4.145158467362968
S0623,6.103733283285081,4.548816336760972,4.06393469867643,2.687155372635631,3.318893687213461,2.920084913314588,1.4349089221569766,3.4509986602002893,32,male,34,18.83477852106308,5.807677579544875,4.045024564865581,7.192796891135602,4.490652420606098
S0624,2.2630750873945416,2.6996912963306574,3.4770293205536227,1.80399878849035,3.2441905766745034,3.05378498762052,1.0,4.281299115348629,13,male,11,4.829363099338084,7.957683520119136,4.519318731136422,5.888527701987958,6.963203782301083
S0625,15.0,2.9456912504068287,3.5720295574135763,4.082893383029271,4.005577248245797,3.058594075921056,1.026898483871589,1.397987146437291,27,male,7,10.10546004640786,2.9210191383726443,3.810498181310454,4.70458250130349,5.942337366726009
S0626,1.2328398419914268,3.652559903068313,2.623988512972381,3.0673166912442493,4.132629104970925,2.987003666329428,1.169766779532695,3.7289481555311625,27,male,10,211.5278018592865,6.702689631973815,5.539464988408034,7.550477615567114,5.614686338405346
S0627,3.0004991004950794,3.3291519554014597,3.4278642523809717,2.9204329500773984,3.497735344101689,3.0060008161715253,1.0,2.371263650387049,27,male,26,299.89200499133665,7.330209113247714,4.657646326216465,5.592202923895297,6.860422890447501
S0628,1.3720359083918436,3.5495256462158484,3.2772312389499465,2.4990221144674027,3.4152799753577825,2.9662641038027435,1.0,3.6147089728705897,38,male,37,65.25537913035329,10.0,4.032564803838897,5.52642385745833,6.366498746735395
S0629,3.653275966686744,3.2584396731425054,1.1708264032224855,3.137022084579645,4.031021381790848,2.2162931528022463,1.6195178113841582,3.258182030084386,31,male,17,4.242008040430489,3.4978440390115515,5.906338785206255,5.115465262467612,6.488276810869792
S0630,3.685198585365608,4.002536233340101,1.903745742301171,3.2664565132951475,4.248392511399998,1.5581865702486388,3.911727030744896,2.443695708742637,33,male,32,444.2214321710059,3.8704874156170863,3.023705950812455,6.961385654139382,7.035989008696575
S0631,5.297654416721229,1.952649494524983,3.8072269225445754,1.5572687594430237,3.4478940946023737,1.0,5.0,3.384615113588614,26,male,25,25.391731126346453,7.686277402348217,4.736615939536001,7.041753774770196,6.32255220356939
S0632,2.597120186320657,1.996390023339207,4.258472174420892,3.680601496344158,3.8760034940236,2.5620010719420656,3.4052951239319027,2.418567107887259,25,female,24,12.832079318582728,5.6581311956376,2.8849214116375563,10.0,6.572463965974947
S0633,4.805023088673205,3.3430868739310986,4.268949193013121,2.942885517195484,3.298766459210082,4.150025372162927,1.0,4.977128548554609,31,male,21,104.9377007603874,8.630428325120779,7.5399301641904914,4.050609596585265,6.050086065041406
S0634,2.3983685066736182,4.34370862393533,3.138990314819415,2.0955754710042385,2.203974509988381,2.6734331379795164,4.776829626897845,2.4880818446229345,25,male,24,90.22303719521231,3.8703693297449977,5.557838323279853,8.587004949150085,6.1059685448845045
S0635,3.665945132074676,2.78772275232963,4.045098793830508,3.967869252912128,4.013390111676804,2.57840808403305,3.629787074242481,3.400553225567323,28,male,11,25.37462331522003,4.127534417392975,4.7461395483404365,6.890375161802924,6.128878102632078
S0636,1.716476424825497,3.4894949926004686,1.9180703947933184,3.609418922769272,4.542820090870384,1.356143359992318,2.946350299580288,3.076331020864039,38,male,5,800.1045574680796,6.048238799614645,2.9377127492679564,7.5678046132809,6.200084180908321
S0637,5.26541328022852,3.321808281202641,1.53652106568224,4.323640634753718,3.60738611821248,1.6187352636629913,1.7850622402049976,1.0,19,female,17,3.565780508525806,4.470429431427314,1.7345238438231303,4.356641662619153,5.617085923302182
S0638,4.746442746034297,4.692494299452222,3.924406479750702,4.080133279892396,4.167577963761886,1.4947713296935154,2.149698163136455,1.7487212336492102,34,male,25,5.688575598040446,9.211256052519374,5.70776360967293,6.464041692959517,7.732296367433904
S0639,2.103974691203231,3.0468459771752787,3.0855304674999218,1.5157353670037603,3.9276239876108057,2.4419074812322368,2.7619709389957707,2.6897916826298944,13,male,31,416.0868373764224,6.503273570045297,3.4912235042774293,4.035461446649602,8.74973446006641
S0640,3.0980160339639045,4.398798407932955,4.377613898348495,1.235605204688887,4.266768123598059,3.071168299853176,1.8545741264294788,2.119316142050041,13,female,13,312.2593385566455,6.543573163208041,5.749719396351333,5.0961791865134485,6.914430409925939
S0641,1.577542152569895,2.667693201693945,3.537796259337036,2.667516210591667,4.321581550112386,2.0949219897819287,3.0402132982834424,5.0,23,male,25,516.500379837458,4.95473639422527,1.0,6.735077410739442,6.509639739206678
S0642,9.53037905381785,2.8135747267122357,2.3948572832084367,3.358031770613803,3.502006847026196,3.279837616412549,3.322756303288982,2.571594337621244,14,male,19,9.289075296075517,7.522575358062622,3.2691363260876463,6.566377096164016,6.331807585813677
S0643,14.538032157840094,4.184164949927934,2.573180470762852,4.863567412281653,4.194401979133489,4.720874043290396,3.1115544246895066,2.2099293659203485,22,male,11,90.21015700839236,4.92974150280583,4.109364815248815,5.525559900496291,8.659612977324858
S0644,3.92636698895329,3.0954691971737027,3.992218163382381,1.4179215938832106,3.616595850704344,1.0,5.0,2.9888511238312754,38,male,27,9.835481478871102,5.305185821741826,4.850785768861041,6.641689839762959,4.246561502655947
S0645,9.59634977769906,4.410822973184584,3.743572169350984,3.0369279098547235,3.871513089422605,4.255078507466621,2.336607089484544,4.39301467940502,19,male,16,80.84488985200824,6.225063128145761,6.537700974181639,6.090327117437455,5.201069531456083
S0646,4.63477767613201,2.9285494508683114,2.871656078547889,3.895025679295518,3.675009833268961,2.2842289690663886,3.934396279954509,2.5635046402609305,19,male,24,19.81363419773738,9.307213008601558,4.726135624656112,5.3126989095707104,4.9415966848699
S0647,3.244881739161292,4.067046236189757,4.042437137766109,2.9720111077345583,5.0,1.0,1.3021276287194057,2.84172347422936,19,female,25,43.52043667771596,7.947651766722283,3.898524717122004,7.549648891177272,5.2542124723818935
S0648,1.548924457374377,4.438034858341872,2.0821601711914264,4.280606889220401,3.874947063489724,1.1148432119744158,2.6319944537991447,2.690350201880288,25,male,50,18.91777103685404,6.167848653855696,4.488085117205928,7.254006852978729,8.214517421165803
S0649,4.606261032034993,3.1782970155857693,4.461873989683521,1.6109631864822258,4.391633961375583,2.667110654222617,3.092783350703605,3.3280845243508623,27,male,20,8.460801197895686,7.122266753697851,6.346673412709575,5.270412179759044,6.034804893405538
S0650,1.4415993231477229,1.464694297271322,3.639549669699919,2.9763738754453954,3.153061073129792,3.7787675010860977,1.6234736888528527,2.665990817411087,19,male,11,822.4256991104406,7.647840368226342,4.9580200540670845,6.062487728678903,8.197407234091765
S0651,2.949540439006958,1.9708134000197952,2.12383863981419,2.9184382074537383,3.135698608520829,1.0,2.571839790266118,2.5460705826230856,16,female,28,57.74876035245499,5.991785149410776,4.952865967751204,5.543023735164313,7.037415882881158
S0652,4.562621950478427,4.609638265800977,3.1696092378352474,3.399698789849172,3.346096305290707,2.4796533993575114,2.4545976137912584,3.108313464472508,28,male,42,5.791028713290046,5.173238886321313,6.6024006975886085,5.712859208457284,4.641126773203427
S0653,1.915364838037392,3.470102241106636,1.419944691776913,1.9157469166643764,3.645474405462871,2.2596469686062366,3.075085806710396,3.633936651801649,47,male,31,210.94133091743024,6.074199968653691,1.559862845206506,8.874214030744923,7.622758475049492
S0654,1.4183155719001377,4.204285126638075,1.9576689431433525,2.446719990575899,3.7670238417572097,1.0,2.341340095086938,3.7946736925517945,14,male,22,25.31676673035544,4.917630130044589,4.366132930257468,3.969020619279413,4.091510854330831
S0655,1.8868139637843944,2.523727189419541,1.0742514866374189,3.321980765564586,3.791426558405208,4.451400449683518,1.0,3.132327115484673,29,male,19,25.1460760597204,6.564027885455388,5.799364092251073,7.694436720667923,6.15480620303974
S0656,4.252413548972102,3.949893452627984,3.775350274928461,1.0,4.544783196783886,2.1855758286615505,2.66092796963234,5.0,26,male,17,23.7937336190974,7.0280007702332,2.2478126146697357,5.782254790817557,8.026338637321643
S0657,2.7111480839045243,4.334133626622217,3.0156168766810976,3.5267210858307587,4.315360326331252,3.888023807356536,1.790392927442184,3.7556404396399032,13,male,3,60.20464466602834,6.435413664277816,2.344675817390896,4.282098061897494,4.490531206319963
S0658,5.234183105994154,2.9178571570337763,2.8579757412513898,3.111483475985356,4.468274573847008,2.6245414259039297,1.0,3.24898015118681,25,male,25,587.2969194561779,7.301571833293154,3.466116394236725,2.6302849240765225,5.776608436821323
S0659,10.644527918465457,3.168941649106903,5.0,1.7815196407542893,4.7570880647255285,3.797298464169348,1.4870311315092632,2.64634463139094,36,male,19,754.230180018102,7.055250887919414,7.113120496542571,4.631582889418692,5.50465479402734
S0660,1.7836142491236662,3.180474658146779,4.074534598397438,3.126193322033917,4.184212918956829,3.076780561549965,2.956882864291285,2.176270114714162,24,female,18,51.65177530960248,8.183469958639046,4.631798678209267,5.071693375452136,7.785359366723192
S0661,6.159362926285089,2.981121885222228,3.900649569313339,2.1676416115364034,4.404113616264478,4.902474523991856,1.0,5.0,15,male,22,77.58461511172983,6.130281742495885,1.0,6.38880689223683,5.549780468723472
S0662,3.733664710902095,3.6889132012794015,3.368846738508039,2.8472308101578485,3.434032922372945,1.1325996874308224,3.7203021744637006,4.808113194797706,13,male,9,104.41121101267636,2.405431663671912,3.9214667939350742,7.628538202244505,6.3280593269414265
S0663,2.190910168261053,2.74370708149639,2.143342077676258,2.04441193814994,3.2766771396278904,3.072578640327529,5.0,1.0,17,male,25,219.17755701236723,8.773477972190591,2.7947490257276613,4.601695146750084,7.120434491754682
S0664,2.052527448361768,4.786217365737702,3.6994142702291306,2.968598498814901,3.140957990184192,2.6746350861615493,3.8981269419306015,2.8602408671133874,23,male,13,443.2636853886675,9.063970229043791,5.073568117731717,1.7994248786351132,3.2543514783086307
S0665,1.4149445738700812,3.165515481404125,2.3039207962897907,2.085536731200164,3.565711832610252,1.0,2.4664222112081995,3.6865935440125983,13,male,41,8.442099293981265,5.747455186261195,4.617593741400298,7.831008802605808,6.905795108328432
S0666,2.991982544285736,4.424568610643666,3.85794892913827,4.575546036155482,3.262123558402596,1.753769071120216,3.818478163077982,4.394396112502481,25,female,18,7.69807797357775,7.582104439765772,6.896666928514402,3.873765394031228,7.587378582806625
S0667,0.9769661067227616,2.5745810993567337,4.106041934088579,2.55573550090611,3.561957030478932,2.502949499822387,3.1915061161990548,2.8923104275857057,28,male,15,21.871169122213026,6.427513977909624,7.608375755898685,7.808228437015217,5.593543035884027
S0668,0.6441858163338604,3.1164456854729883,3.266923375786348,3.1491926354781845,3.767011797452204,2.129180474788057,5.0,3.251821174823923,29,male,30,2343.6696636060788,5.670654845803728,2.6887947182226664,6.494395050595061,4.287512126250989
S0669,1.564153209585862,2.3696443141546664,2.5012448725793046,4.005507841449407,3.541337139138584,3.157894848430614,4.858565823983755,3.7921249814081417,34,female,11,96.41623173878097,5.611735406324923,4.43359397797064,7.271080982344436,5.546586574150941
S0670,3.023624577426748,3.474453010121718,3.861304082212204,2.618754810619721,3.702230852905287,5.0,1.0016178067002854,3.303782569473812,26,female,33,2.05594764232605,8.936906708190747,3.5337770865874,3.5288289561127653,5.680866712003668
S0671,2.147548301646033,2.9136852835385945,2.9358628323958613,5.0,4.131559130739929,1.902838276361196,3.79709084623364,3.765784498721291,43,female,22,69.74806615189594,5.458848423624538,5.272332786343976,7.433920498249702,5.714361215098146
S0672,1.704982134640229,2.618116692538204,2.4659883996641945,1.609163212420116,5.0,2.2629100228129597,4.242731233251348,2.175752675855829,13,female,17,62.215738606450486,5.423561359189272,3.3145369116476058,4.266600608070769,3.942324469203713
S0673,2.237565492037516,2.8153011369839893,4.341149863591997,4.588904578384657,3.684782758137598,1.1846393709591865,1.7596017443682808,1.7764768303471463,22,female,25,28.53027645659207,5.190359170478496,3.2315688302084027,6.575214926573492,5.113857037099324
S0674,5.24587112899536,3.4006595271738176,3.9233923594656193,2.286723982857864,4.44677968717756,3.8882629291870217,5.0,4.090798914758524,30,male,41,154.17606066587524,7.061737527569626,5.42199976312968,3.514235134494736,1.7843942936515846
S0675,1.4251261123744634,3.291876542492015,4.1993317775294,1.406461411950341,3.2467461700934312,1.0,3.77065701129962,2.991520882719859,43,male,11,67.80416735051827,4.827669672717836,2.086202936727061,4.196717348888104,4.178240341554268
S0676,3.168556975177208,3.5069137835586077,2.5219278371992764,2.475999766388451,2.922966156885504,3.1522900916722105,1.0,2.150339783455298,48,female,21,11.934806495245793,2.2542961709832774,4.204423842251267,4.625463678373464,5.707741173549393
S0677,3.0306320335687498,1.7904236614343485,3.732367762706772,2.293875100317443,3.8873884580583273,4.677765729835431,2.546360143787932,4.364939780305629,31,female,36,17.779740063422867,7.539839498127574,5.004542480668154,4.643048113805245,5.20731292005587
S0678,1.2501380127807638,4.551992490716664,1.8784219890525733,1.8777943430841493,3.515774451120036,3.0658509810818675,4.225693628716077,2.236065158520842,14,male,23,53.77222509848716,6.216255926801218,1.651702036731291,2.3916317174352644,4.882298049756384
S0679,5.29569834256899,3.977021787265371,4.027580739061351,3.259564310674908,4.868238866698716,2.2192060058348777,1.0,3.5396633990648283,28,female,19,78.74477596103549,8.795237100197461,5.427985338348168,6.015125612252237,6.282619580199988
S0680,1.987936634268897,2.772281475393698,3.1470728925097187,5.0,3.164229464076077,4.016305549437403,3.888842387796254,5.0,38,female,27,116.96279942619005,5.100517164175617,3.3730501325079008,3.722829372376699,7.699530344502106
S0681,13.252432270483098,4.266131546549397,2.026609567248318,1.7668097103917897,3.62626808966514,2.09329729932228,3.570309244611938,4.343713410931051,35,female,21,2.826307420112258,4.749898156842157,6.572228433333192,4.602098229256472,4.832617768785479
S0682,1.930185895674112,5.0,4.238754847312623,2.096618199096707,2.49018443107084,2.552229845641268,2.0427678395647275,2.0394391425879466,27,female,34,263.5667008830658,3.805638806911697,3.948655645110728,6.247242311145593,4.222034597370335
S0683,2.7569427891056506,3.766929127009744,3.7837076983021816,3.483238193164354,2.417674229321174,1.2155150210378425,3.941547535846391,2.415226618277156,13,female,31,41.9912586088943,3.761557156069854,6.380563997838035,6.139082206760368,6.590868415582056
S0684,13.415139337679935,3.851218651893773,3.1788431352963324,1.8429810403556024,3.357769848105244,2.2516442732430524,2.501846184785943,2.485351759429122,18,male,17,80.58697086405562,8.413798995019018,6.10003750935965,10.0,6.094060384549995
S0685,6.093591337884392,2.9386041657175195,2.080930360023479,2.6881382321845364,3.8049747950898594,1.9410790896748695,1.0,4.02246565222834,15,female,16,35.29182718674563,6.673641281928501,3.165400691106337,5.766856010425099,8.75980131492126
S0686,2.7364215052144423,3.929391982797217,2.36599832736363,3.0826179610626734,4.078723654085322,1.7747160610167827,3.1936368588960904,3.760072117636074,42,male,28,7.658678516033268,5.77385491793577,3.4583787401106614,6.947117825435965,5.69106946144693
S0687,0.5893746480508113,2.898711871339298,4.211148464548722,4.493348660577175,3.0097406223819383,3.963764090504222,1.7373553720076398,4.463130765052446,40,male,14,25.42908986254096,3.1797495037627748,5.471576040400777,6.458665345561511,6.977293842677763
S0688,7.179270981040445,2.67537207815471,2.4288723831839487,4.898420162369561,4.074623087438204,2.79905455550871,3.8426500453220047,3.6140797099455497,34,female,19,61.56474651496461,6.373234122668215,7.546615202095816,7.008694262744642,6.779091313783467
S0689,1.2195280310093848,3.892063716245429,2.55562930463045,4.071910240387191,4.043808105698804,3.6262337152518542,1.7423457660293478,2.378395014552769,35,male,12,367.0291621169179,7.284889470315319,7.268680785891338,4.623753529421662,6.305925944780246
S0690,4.288226739844,3.2983144893519767,2.333694475094532,1.9370339682033144,3.89987268467392,1.8883253617928064,2.5342146752379766,1.6809550524421577,19,male,15,101.9991934828664,5.446914556194129,4.788553336204843,7.322867355981742,8.07728813452444
S0691,2.976874512192963,1.3693964254513102,4.796438085455038,3.857453321126454,3.0180454296223123,2.946839654322117,4.674415640249025,1.9612427453109684,36,male,15,176.824226892368,4.179455185077307,5.175864638553231,2.386381129037737,4.959069655879514
S0692,3.39651864667825,3.3169444515126503,3.838568004494701,2.6541252699524893,4.375069839199857,2.5712916526087493,1.1663075238738725,2.70381412546816,13,male,42,44.70772010387528,8.090948868200465,2.6416949797148206,5.622724610102305,3.948490286070849
