participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age
S0391,1.8551745683791967,3.9172799602364745,3.6095788233142256,4.447943312562452,4.384462793329172,1.9370092187261616,3.141544181467056,3.3203062749075576,26
S0392,1.0947189554406078,2.2415534361070453,2.9488761975467,1.0,4.628843625115408,1.780965443046171,1.4768972965547795,2.638254474141218,31
S0393,3.074755799174996,2.585584714374164,2.681089335559924,1.945309857514452,3.4865134981541246,3.468324405657468,2.85489800396956,2.855078186940428,32
S0394,2.596412648281088,3.5371245315755875,3.413251061262617,2.890637768518397,3.494090078997183,3.156551558209881,2.0540450207016083,3.812373744715944,20
S0395,5.9250453810336765,2.6300977412414976,3.0371569189091128,3.1684599124374864,4.207027849111214,1.8542815153496357,1.438693836607308,3.9560388447396337,26
S0396,9.309330233265625,4.969001749935879,3.6947621077222905,2.313539768359482,3.329129374913252,2.5159208192483846,1.336067726612996,2.3173542850134243,30
S0397,6.721476411821107,4.206415270985698,2.821615222375303,2.407693628679671,4.102863201348679,2.464878424063662,4.087886222639148,3.027109800932948,21
S0398,3.998235290342144,4.25285441067822,2.709297959290916,2.983452118117333,4.1569521309207165,3.1314252376510248,1.0,2.251136005014232,19
S0399,9.77804384985732,3.334416216469803,3.714434349035524,2.3408099303567576,3.8394368848534746,1.3476268420969284,2.597827528523525,4.603634992798364,27
S0400,2.421095427087696,2.960650851111847,3.2923819629197384,2.5942840620563543,4.022196046121114,4.348588940982944,1.139130971179423,2.514441176879741,23
S0401,6.206028124038578,1.593973787086218,3.7812729249759713,5.0,4.174434252740761,2.7082200116743933,1.0,2.851232416485028,35
S0402,1.980821444003775,3.67642809335207,2.6295544512637825,3.6033765868823457,2.82094675607239,2.9847614715480617,5.0,3.54265312958592,36
S0403,3.875366218643308,3.2178443170789466,3.6124544647211514,3.347839943467265,3.890605294777037,3.53043086834053,4.07009882013445,4.367063014161871,13
S0404,6.286355528822616,2.626259982998688,3.328300458210809,2.204684303248568,4.002673584574769,1.523427471840106,2.7805383420408245,1.28962345969272,29
S0405,4.082948714058484,3.704906089966013,4.03241436876277,1.6399967460749354,4.844295482520988,2.625946857927807,3.4343378765104187,1.5690597842772875,25
S0406,1.8325886361353143,3.0678848133906618,3.275711964336677,2.208898034162337,3.7424569223816726,3.054677381463238,2.7023109999442343,3.9990925147143432,28
S0407,3.49693551148918,3.017326265408015,2.941848551109092,2.405082775402116,3.9996905777125273,1.914395764086306,2.1975271013553166,3.2511483112098083,29
S0408,6.099034270536765,3.3051080990782564,3.656767470555239,3.627244200672172,4.769728870358465,4.0349314089157415,2.608312288000169,2.817617758239404,19
S0409,5.9088151090055305,3.847992158213185,1.824041528422557,4.698103627669772,3.76755962343581,3.667123916340019,3.1666554325655145,2.633656816047256,25
S0410,15.0,3.2495975535368804,4.041672075043829,1.6024012259284564,4.922796217140504,1.864105453048352,1.6699863887587283,3.726752812120033,19
S0411,5.047715792325059,2.394518720230323,3.0343526488277144,3.0867415815269483,5.0,3.735961029969964,2.7107455421969333,1.9789919281759136,26
S0412,4.2167610939639335,2.359998179749782,3.737753546529384,2.8194759190498155,3.2238995933572223,3.330503855309885,1.5056482409761656,3.689128318700632,21
S0413,1.0060986301855668,4.405229584657089,5.0,1.3982855786885209,3.3820871022650394,2.035745596216481,1.9951941110837208,2.8973697917389662,27
S0414,2.353056636853036,3.685802415519148,3.5883337356965583,2.2083241032289878,3.2475091358553594,2.9874209185390392,1.858732619854468,2.9055110678953984,19
S0415,1.3480693087070066,4.826574079001512,3.742037081322143,3.09367677856467,3.79392659930558,1.0,3.4443197679891417,1.377391016106594,27
S0416,9.84526316597718,3.190737239290652,2.8287740176429845,1.2694180400043285,3.872466284609719,2.3922408990548973,1.660921340765669,3.8070179819230017,19
S0417,2.710224197631806,3.556152349469283,3.6542570478364578,3.325983431843122,3.0148796869308336,3.466753824568832,2.97289548137326,3.4384964114364065,26
S0418,1.2757222487872917,3.3250430167528027,4.244805735264993,4.3970304630499495,2.620914700377669,2.1183248036933477,2.940174884677722,1.921346613295969,25
S0419,3.31022914978975,2.738395204182136,4.050106145323071,2.51043936012258,4.058066364294761,2.6770566449526245,1.827103638055544,1.9594895848288445,27
S0420,3.145358795421307,2.217488063600356,2.5453668305785846,2.340577416223125,4.083096636916533,2.505363360488383,4.56031695421687,2.603869308241795,26
S0421,4.873882297469004,4.751306420812532,2.3746824450193333,2.559703478120768,4.890066459494697,4.571295653283362,3.0415939565937298,2.856524848050554,39
S0422,4.203030062191606,2.799351376543721,1.855264362854552,1.5587295896443685,3.5503990903555325,2.6696998114793904,3.8482097942204687,1.26267036158618,39
S0423,4.683062125611104,2.391304972451649,4.443218063197818,3.392394782295928,3.0355698712419903,2.0044320760028747,2.5431225463387084,3.1674013592309898,39
S0424,2.967466828120625,3.786734497558619,3.104663559744877,2.188852671818271,4.141357203970949,2.533219219565381,1.0,3.7508678118104033,34
S0425,3.865647509899292,3.651643208916324,3.098168966996251,2.7592327189989203,4.359044010409903,3.350931347979412,3.0781455290940327,2.635585133240287,26
S0426,0.9027975883519708,4.579903930436897,2.6190021278443045,3.05371850087271,5.0,2.9949115341377954,2.743918561757729,4.28227651880062,18
S0427,1.0046585686588914,3.761795645756309,4.023391330334134,2.217079465061285,2.821514022847853,1.0,3.3195371558128843,3.066838639178368,31
S0428,2.534297236682979,2.714631592668541,4.563247133413684,1.5839134482563182,3.3381653507376616,1.2219896258952068,4.276094075875839,3.88092442246506,21
S0429,2.482684320795617,2.130109199754585,3.290339762203142,3.130673294927077,4.599723202407323,2.4084716266301847,1.153119026805756,3.779364713294077,20
S0430,1.1071420849981974,3.1000354029581416,3.2725830649288827,3.919695103747861,4.5593663661335535,3.947128477616135,3.5218167487231,3.9211455987090185,13
S0431,6.919067672726737,4.703882520253833,1.7913650332800777,4.274444407259782,3.421839949771359,3.084129903894743,3.453166110612345,3.724275670029714,26
S0432,3.26928040013498,1.4700285143045808,3.4781430734550045,1.3237642828078684,2.9664710853511984,3.498631748913133,1.0,2.194596048927257,28
S0433,2.2676023802313283,2.67406606603704,4.738249590481958,1.3170514320531632,3.222639619928368,3.1284048817065297,2.7325621563866127,1.6772269062454126,36
S0434,3.81417535474138,2.797707040850336,2.9016865254953013,3.787030183976765,4.821768212830161,3.288105259002241,2.8968992832827207,2.642893033847077,42
S0435,5.304355085921164,3.1866224317423844,3.654113654401457,3.2637941186038306,3.507243093106616,2.879309766658955,3.101473114515921,1.67827413100404,22
S0436,0.9308412208913291,3.026104172424364,2.5023734282087395,2.892937725443528,3.9198881639933534,1.4336301374335532,3.207617016876491,3.3287825639078945,35
S0437,5.328101337060844,5.0,1.9670661193276648,2.700172221230269,3.5081684294337667,1.7200481165957189,3.327694602891729,3.389268095676249,36
S0438,3.5624979207580494,3.317665845195905,4.496987989471081,3.3958419281258867,4.120402517084705,2.8143354483224985,1.0,3.8457614120963286,42
S0439,4.911909986176895,2.7396530788112425,2.3991302053807955,2.406043786441745,3.0672367556201268,1.4983438330744023,2.9971265849075714,3.235659306183292,21
S0440,4.961193077039328,3.677604856968471,1.9691889990093203,4.028224189776907,3.690720897425122,1.5976821355800326,2.2006281582027056,4.297818164086835,16
S0441,1.435827534444906,3.2069228400011656,2.5536174750844904,3.156314488988781,3.860020483902548,3.903476805425658,2.782859294161022,2.803648056030805,21
S0442,7.234056612379739,2.916397288692872,3.813364794647904,3.0583512444031555,3.201119370610278,1.6232017224486668,1.675942903493157,4.599577729910152,15
S0443,5.960861354515759,2.1867321832242403,1.9895464172535904,1.227194125167751,4.6646852540036985,2.4105517785098924,2.7262266358967966,2.122032563972749,14
S0444,8.329531029752989,3.45668540501318,2.156452908209578,3.554479965665666,4.094102001215151,1.0,2.1760080886002826,4.316971944980001,32
S0445,1.554397238475864,3.129860762087852,2.5971670665010644,2.0020976924612057,4.460845150833276,3.22360506448832,3.6705216484339,3.457813110528271,18
S0446,4.5646424190671055,3.6036371899815434,2.5662861193877333,3.082780957505544,3.533502156357902,1.0,3.490879988933002,4.018945655242793,32
S0447,1.751587187672679,5.0,3.6417623320263903,3.9417992566204743,3.8370951825649495,3.753329293137762,1.031971740346415,3.206566760552001,30
S0448,1.4256089577648552,2.633335672420269,2.01642852508576,3.2565296368904058,4.061701876196414,1.5300094221902196,3.076219535895783,2.587996890314843,17
S0449,7.63372853186393,2.175219030323418,2.175312549065834,3.830968692356879,4.46974246317372,2.600550446809564,1.3395433998425004,3.09785916304526,24
S0450,1.9260872734712493,2.549446179753647,2.257692908893297,3.516710911500793,4.362269707333523,2.9342601741583256,2.0401486570885266,2.160752022578103,30
S0451,4.281847214233395,2.797780128831765,5.0,2.3340117586768274,4.08260535846771,4.351336915203329,2.933802851547084,4.575862804395166,22
S0452,2.7496089808635644,3.13104649861387,3.204905461698379,2.22874276994076,2.971537535235772,1.7186555654164395,3.242391462525781,2.3555974025262074,35
S0453,5.985745324225874,3.9549275712428176,1.5215648031893765,3.3071350475274985,4.175085234459497,3.751533673845335,2.9921146378455443,2.69004785619295,37
S0454,2.2568244285748187,3.3891806599427894,1.957858905475306,2.217240890455808,3.3154983435739984,2.5663242189113795,2.0432772596368483,3.49311629664255,37
S0455,4.122174377977911,1.8012936888679365,1.965420242192434,1.0,2.8537417048896145,3.4065694256821173,2.771939954432608,2.277242553148547,29
S0456,5.48269737339786,3.675081920805789,3.3860733883888448,2.9108506007854342,2.811374565044042,3.6470303379969287,2.1643019949136093,4.808518023577324,26
S0457,0.4080318277915257,3.487068051797898,2.648814172355484,4.748439027167416,3.4913524886903198,2.7822807069083657,4.541597423596761,2.7460775715132866,19
S0458,2.7101423519798886,3.36357161894725,4.1705453935914925,3.314515667258905,3.7251411723778216,2.2601531938840806,1.6282980971552186,4.575937334349932,15
S0459,1.2666414947423077,4.080327313583431,1.6651748076879795,2.003119687952493,4.116799911185311,3.072274071140699,1.0,3.8156109652507855,37
S0460,9.286714687032552,2.842388331276173,2.8378054904693437,4.144839853515808,5.0,2.2509689545227234,3.343640888577715,2.731295827564193,28
S0461,5.313503599112954,2.973918379536096,4.052845418513922,2.9163326049860374,3.144348882525403,2.3951996194640657,1.6829026651037826,1.8722825692629748,32
S0462,3.2517668140702893,2.5471736714972377,4.502486888176462,5.0,3.533611216754383,3.378567839911165,2.6077376326152537,3.2164597951481424,35
S0463,5.624154079522084,4.382378374867264,3.353332398799811,2.5106526130372964,2.4359987045810088,1.0,1.0,2.6789385409568824,17
S0464,3.959694791766757,3.071632577906102,5.0,4.2454869299890055,4.721335556427593,2.2839388994260634,1.0,4.720021382077192,24
S0465,1.9497379441644411,3.4961477704543493,4.050990773599363,2.413796628215527,3.7375213713782056,1.6417990247080554,1.307496927612966,3.860036090346432,21
S0466,9.00245408797541,3.455016733138352,3.42958322434862,3.2763264501584954,3.913487922731561,3.05949989135705,1.2722352298529498,2.756746257461502,25
S0467,10.946896675536683,4.934255558616189,1.1440991810972596,3.463506316956755,4.865508066938496,4.123245496269186,2.3593610295933685,2.322652920568181,13
S0468,6.239607599016244,3.6590700672293472,3.767503912847888,3.582842954630602,4.602129234501778,1.3683991865912728,2.7265200880714198,2.9945949661923787,32
S0469,6.357569577801185,3.7995036209421142,2.981158709387634,2.050480774586701,2.213901634458725,1.810698523174847,1.8213888126058,2.7974303942022947,28
S0470,3.130346998067482,3.5401249437627653,3.0111044522457107,3.5575015181223075,4.392536638181749,3.8839803188763034,1.5498751775277246,2.641721068175554,13
S0471,2.2745067430117936,3.6969437563244183,3.6106909909600944,3.736269926717468,3.333063620148297,1.8925263858492127,2.0910708127621085,3.107184258665169,28
S0472,5.743078835855093,3.763785572216542,3.0816904916994075,3.8215587051926807,3.889096770838937,1.6162058240604122,1.3314763666156657,3.555719885787853,47
S0473,1.9367103893670548,4.010895297355499,2.7578905930189195,2.885637573828311,2.5227419568127725,2.806499653444414,3.7822235749366175,3.188051699795289,32
S0474,2.953619416160901,4.800320618858163,3.687800208561365,2.875646532655127,3.8500750657209584,2.9420476928363004,2.3406884544912607,4.14916366623916,31
S0475,2.4499560616499383,3.178304111738244,3.0372076461760518,2.2719463218765528,4.746984780095924,1.3522483418360032,1.0,2.4032972428948463,34
S0476,1.5376981787174873,2.64306414383172,3.528140166762064,2.835920281659699,5.0,3.19124185544574,2.68809305719167,5.0,21
S0477,4.5568036094748186,3.858369484786632,1.6690318390288104,3.149395776250072,2.8380840323802534,1.107618681923512,3.034482371590458,3.536175798538699,18
S0478,2.8891741459908165,4.533655659846156,3.907982197899978,3.815848406948029,2.814183157729278,2.483911766031493,3.334755793667838,3.845657716350264,32
S0479,2.7788335925247387,5.0,2.895848478849958,2.7629777410365666,3.9225966139421296,1.0,3.777642872610135,4.226827564274652,43
S0480,9.811627626735977,2.094579639755688,4.015483196808166,3.6335081019234656,3.607077900605145,1.8092226880185869,3.2774088668235315,2.054815372027778,34
S0481,2.04920103931149,2.551009827681374,3.622975270216308,3.9866364878126617,4.131878202533024,2.9619876194527737,3.666191278511202,1.6437850943640235,30
S0482,1.454896488338622,3.1597847643891623,3.118032281908046,2.8987371783839206,4.350665741873719,3.337701606391219,2.7559286691798923,3.033381801629738,13
S0483,1.8156402939096457,2.9898087159605424,3.7008350602500975,2.362054414578701,3.4847890655787057,4.132550895094424,2.357069226277834,4.6612793863308335,13
S0484,4.037146732478758,3.8677132034608976,3.223875781948532,2.377068307592673,3.492982501715452,3.3760030429127994,3.1993991258063468,2.24355329011214,27
S0485,7.595910614856272,3.9976285108229175,2.668344854728677,2.3873647490701124,4.050417218796212,3.8077647705069007,5.0,1.1076576207236608,24
S0486,3.333555706457745,3.5965646690985853,3.3691762416094564,2.518096933092305,2.8544137229966404,3.7860039195977153,5.0,3.2025999354249457,22
S0487,1.444676582589612,3.772134784409716,3.176429025034506,1.89597937116076,3.2146756836794714,2.4674746493975133,2.1146276786059013,3.653078151750869,27
S0488,0.880119145512692,2.828854267911125,3.701514468773699,1.108121945988891,3.963450839345463,3.314293842750831,1.6680198723631072,3.073564531646983,16
S0489,2.296091605724014,2.12412348914809,2.3603649119364136,2.771298523686561,3.529323834501845,1.0,1.8285092632803708,2.2678875214788508,21
S0490,8.227064680388333,3.647535502821391,2.9364778369212403,1.95026821374946,4.020158921399011,1.4466174250478268,2.235990603790861,4.316433691345108,18
S0491,3.868081345275708,2.8765459846827968,3.523663204211644,3.701307076218402,4.2415556764432525,2.7210672788373627,1.8773089141936583,3.66518869730507,20
S0492,1.6235407314190993,4.751718913439647,2.2702216276490077,2.852027388389513,4.093918654634464,2.1504536061986816,3.918381284004738,3.4037511297086254,36
S0493,3.641208936167344,3.95628733538658,3.316753997196461,1.9156412937767016,4.318405984844106,1.0,3.960453633372616,3.332950448060226,13
S0494,1.8680635111579087,3.728383567371912,3.605719765204943,3.4926635228318395,3.45715950517442,1.390988903655307,1.0,3.8464234557954047,25
S0495,2.5391915097231355,2.9470462232107355,3.846373549839936,3.723540596860465,2.9326936023187966,3.449110599932032,1.9354176625514063,1.5612268310651358,27
S0496,5.317820364843194,4.046638029324891,3.87613851815572,3.69545211733998,2.715941649098699,1.8472425455809096,1.1161965312808548,3.527133836759342,25
S0497,5.685699525800829,3.2701223447838723,4.339617933532878,3.36303824340174,3.834986087280717,1.8318298796783088,1.6397857785094268,1.3791551985916548,18
S0498,4.018272687995895,3.614452237800428,3.339264173924032,1.0,4.283323567293018,3.3010280500231515,3.5993289668866977,1.40118360874438,28
S0499,1.758662281696385,1.607994655944652,2.1220014240564087,2.7736562023347604,3.3891174290893327,3.114566587959664,2.0062914585329885,2.865623425604712,35
S0500,4.512620730848744,3.664943781875202,1.2072723420178957,3.64763301935155,3.5553085748008924,1.8388631870115208,2.447955370545391,2.4495612406350338,29
S0501,2.860525262632121,4.655654018341403,2.553932867366985,1.6956955075359077,2.935024658493281,4.184239178615835,1.2041285675900564,3.661509772420296,27
S0502,1.818687034865916,3.5237400871043145,3.875453843586528,1.9403073136031983,4.467536142000808,2.379112480546828,3.991634542527805,4.521338515863359,22
S0503,1.500279070603224,3.474991896566551,2.608978025507218,5.0,4.740434862563763,1.0,1.8458579588086643,2.0799052482592604,26
S0504,2.414005432300879,4.292675988551089,2.023599609808221,1.0,4.10971437017322,3.850484668992845,2.508973602272258,3.681762195286173,13
S0505,3.273283114299632,3.955817756598231,2.8603528555868323,3.1607556290373795,3.5496527107207965,4.015043435262604,1.390567202857685,4.016340826316638,15
S0506,2.867926555538856,3.360777784386659,2.6737317870384776,3.837728257337953,4.271245921750463,3.927065319240332,1.0,4.247619264022309,39
S0507,0.363723521813544,4.060835119252169,4.236948675390589,3.259519684606368,4.390977512122779,1.744289147702403,1.0,1.6501983367217856,15
S0508,2.318209942446525,3.121994525152453,2.956770236293838,4.602613228579042,4.0452186721795735,2.9914266078724934,2.286638699997263,4.352086539672247,28
S0509,11.12123731473956,4.0552827638018805,4.731039653972127,2.400478150092165,3.857083217594971,4.265010239026374,1.0,3.282131058239748,15
S0510,1.2330243242276129,4.255339223088752,2.226157427446239,2.9772983066491854,3.4198941888670507,1.229625073228901,3.09129219431047,3.412700520140723,24
S0511,6.262396500270773,2.962882358820274,3.3623785725655333,3.1208690233029093,3.6610565775036537,2.1865712883840973,3.598213235105212,5.0,35
S0512,5.255383225857423,3.025280350298861,3.0234378326037707,1.1080898842108513,4.568785484153969,1.4777984138995597,2.961017070157657,3.338131642389994,32
S0513,3.4805164270566453,3.691388116749837,2.439414204105937,2.2059366857864102,4.217558479892854,1.0,2.741717164321874,2.4680835409178004,32
S0514,9.219581423018816,3.6207833135937935,3.238781766401526,2.9327232767457136,3.501427355868864,3.345703624514399,2.3303630407926472,2.6378643296693998,38
S0515,1.7304742210638289,4.4008690867123645,2.9317238215214894,2.018384280072981,4.16886280756054,4.103012598278694,2.420049570518613,5.0,29
S0516,3.011262227991576,2.469720354764532,2.6813287082434822,2.71064719228048,3.129839941599854,3.4045352500762727,3.485390656582493,2.4245478083498773,50
S0517,2.879711106308834,1.508933801946259,3.153013956778133,4.7169744800646765,4.292459872894253,2.442845792011405,1.3506280138160016,2.967626038022236,35
S0518,5.036275165582319,4.00790038833698,4.0374028781788045,2.924598570967776,2.6512810938482883,4.164950407380532,1.3511572015740343,3.1870057954797417,18
S0519,5.712179493913538,1.1388594244902783,3.734528291828685,3.5627906230957507,3.8788278543166266,5.0,1.0,5.0,40
S0520,15.0,3.5786946238980777,3.192813227106431,3.493974156511068,3.652213045179257,1.9291698656576528,2.998636380704632,2.745140299950898,25
S0521,2.7206115974721445,2.7684272095173714,2.6913631093668444,3.4996763654651257,5.0,1.1288240894734838,1.7226068238080416,3.1985621862788696,34
S0522,5.740864417649112,2.6283906026068307,3.6610665039825,2.610533418274191,4.854107736196744,2.917294504719766,1.492844071003831,2.079182198725813,27
S0523,9.853196492543496,3.985906601852059,2.823889629487608,4.109758868963221,3.243998927074224,1.0,1.1944918963719688,3.2346852174062417,46
S0524,3.3154941468880543,3.2589198676018105,3.977443541299218,2.661088007040594,3.0757760058625063,1.0,2.686662207633866,3.842350422153,21
S0525,3.4285541435580007,2.800255379200685,3.169664850703913,3.4118062630192143,3.5404278954468755,1.571172017952304,2.5318703663547137,3.022048371769494,23
S0526,9.315425635082606,3.0851610696288883,2.0255591781606066,2.279257473498172,4.196322549603829,3.4613578903388182,1.936779566528852,2.36622190832352,23
S0527,1.4637145608691282,3.667281658974476,3.767465826867042,1.854970638600067,4.319029646077492,3.4921508906834458,1.395128795835478,2.4887778465491603,34
S0528,6.222119849368595,2.01977664592966,2.036373410831537,3.068134665134261,3.181278238175029,1.1805882455908567,1.0,4.364381843289038,36
S0529,1.917803095016,4.395147004946398,4.8939511815375445,1.8330618308101945,4.742062173037786,3.604724815011567,4.919348733811473,3.585759970561666,13
S0530,3.038926811348487,4.743695340981844,4.145004992774742,2.8006664258172003,3.407215036156463,1.04243946443476,3.308134349926632,4.284943685357393,26
S0531,2.839015618912289,4.0416194227763445,3.8637520857589807,1.95355684328583,2.88010286460644,2.2263261975264994,1.928534035618632,2.367661839915247,19
S0532,9.616589696042984,3.88866685472784,2.2756150000299065,3.357791057595203,3.987326383086238,3.024371048856746,1.338577786356547,3.685444760146437,22
S0533,1.5922187923812752,4.49671894504201,4.543264346699504,3.97256888056392,3.683967703102948,1.5209723439494596,4.205682347771056,3.447073758244536,22
S0534,0.7412026603899641,3.4055051968950343,3.0443434227467416,1.9427946359529056,2.728235824417912,2.349329284513677,1.4988439083304184,2.36726703430013,20
S0535,2.336673949074477,3.38572301638313,2.108010964916657,3.578896088396721,2.921398464997345,3.138746163099886,2.6857210801864904,1.5802093224359917,33
S0536,1.4900279385131736,5.0,1.752605134060862,3.388240109348958,3.928336497143117,3.055828732232808,4.266659834711612,2.5044624734969148,24
S0537,3.693764799223672,3.8628207398389214,4.650161589280764,2.843865356851821,2.793147479863805,2.2199199414909643,1.8842127819321777,2.0280550147256067,14
S0538,5.530760422673949,4.088962625862474,3.730741638356221,1.6099287335022572,3.2072387017073383,1.800208477601004,3.3119597550413555,1.870459128170984,36
S0539,4.629858132785922,3.2968694687135542,2.608384791499661,1.2066015024339607,4.398134841980919,3.7828879532153294,1.0,1.7965046720733695,22
S0540,1.2906354964383782,4.36624102762,3.8796199746760927,2.833893124751613,3.850033859323255,2.5214366732938607,4.734422730103276,2.2037546912042085,32
S0541,1.1112799777716746,3.8525807854455616,2.9776285000355984,4.363670671620717,4.872984769152085,1.3649960516536774,2.3982977387588797,2.429090255872854,26
S0542,4.634181381918889,4.34306074159804,2.0255318622072185,3.053684077241737,3.539809658830229,4.496100906680868,1.0,3.0160833150673123,29
S0543,1.4448379919051886,3.3137403858508017,4.057183052190488,2.30847128217166,3.3897224993614725,1.398812958785158,1.0,5.0,25
S0544,1.1026562469888874,3.4817565257617797,3.863540706016472,2.8309799610193624,3.854232659531093,4.843561466518271,2.2134950380237592,2.763402798650883,19
S0545,9.576724170186976,3.979669563940901,1.301359231630394,3.659058999978821,3.8399684762593687,3.0247246446270686,1.0,1.0,20
S0546,2.525093494371063,3.2326396860521456,3.386161365862249,3.1912940969491466,3.787972061949098,5.0,1.6065725693190367,3.453491691390596,27
S0547,3.7820542095026166,5.0,3.154373118967314,1.589799312052112,3.3005424516378614,3.0303299497856,2.25055172241272,5.0,40
S0548,4.011925816623169,3.4577952372798846,3.43746531043505,1.8969906879634584,4.100251978546284,1.614590566411251,3.7075830040432702,4.697325386241215,15
S0549,3.4749143336686297,3.873361768110402,3.5443639331068795,4.137562483308336,4.347411401952652,3.2900518725510657,2.1278220864010424,2.2646760706351823,37
S0550,3.37555234837691,4.242655919904293,1.7709492166849363,3.550605682646807,2.635610775055525,2.774473633385186,1.0,2.9636663022735754,13
S0551,4.0325634838346565,2.282025886986537,3.1570505272417075,4.425573632581127,4.246450097943101,3.3748651229865114,3.883018954858397,3.008042802443572,17
S0552,2.0043917554049355,2.757119745482091,2.6480133120340152,4.9166171737674365,3.644884466643993,2.518575983650856,1.5106582535261208,2.8281839518828176,37
S0553,3.475303476175366,4.327747441517962,2.9034496119011863,2.4572372590849523,4.122232982487291,1.82550578434671,3.862567325506381,3.5831156725811693,15
S0554,1.990187550842452,3.00090664521655,3.796536421375104,2.4716912592876508,4.377283090128517,2.177364266208942,1.707531141138375,1.3043194259426691,23
S0555,5.399272570569699,2.196851270164219,3.26626176617418,3.277764071308857,4.076192391633536,3.2757176231637426,1.0,4.469714233784223,44
S0556,3.2226414379273614,3.7920347419446334,3.3923367395904696,3.806056362572416,4.800650135420616,2.2772263585938224,1.1479762383111325,1.8664007303660024,13
S0557,3.089918914681614,4.456036116876353,2.137982877615238,4.134118147012669,2.516283856780637,1.9036425092693772,2.797824930411056,4.128730704000702,13
S0558,4.076839321685663,4.080468157452982,4.537299019449528,3.368646132736033,4.508354050239899,1.6599702027533871,2.156627263277676,3.592064392877208,19
S0559,6.87950050939419,2.809018205767944,2.4777360949794898,1.660226198530693,4.660952313446048,1.6791438652808317,1.9184236600970117,5.0,28
S0560,6.118730186113451,3.6570214334983713,3.646310710023043,2.088464559667649,5.0,2.187588888845611,2.487613880707079,4.266010668058777,16
S0561,4.573018801727313,3.795069777510839,2.5170387633268123,3.802037583187949,3.3633306166777945,5.0,2.3169813694065207,3.331184865028373,22
S0562,2.568999159006238,4.05770305524185,3.2109780459010544,2.9023071740219923,2.6719245118288857,2.173308149647034,3.5543168039111617,4.688463118070709,14
S0563,8.338362045411746,2.4473867586935985,2.690640085373941,1.0,3.9060866933416354,4.552779336954416,1.6491813402062037,2.759886209034504,33
S0564,1.7656353881725118,3.825484839926278,2.7961301621705275,4.628345425147805,2.985145589221717,3.786966498987984,1.8373857491581416,3.053612386240537,39
S0565,1.9499288182345804,3.970561479684336,3.880510534308148,2.390367748691208,3.616524530388973,2.876029961807787,2.0703192235392613,3.224367589437727,18
S0566,9.856669280956725,2.721302001604169,3.9608386679747,3.645746388560746,3.1727799472589906,1.93542921747826,2.6275070356619925,3.587906642184893,30
S0567,1.6640621511658524,3.525938540448548,2.800509228424057,4.987950283422029,3.836117807671017,1.0,3.471804472059977,3.4525044181486435,32
S0568,4.473964936243097,2.716346776128981,3.3787447714450947,4.9520788998833,4.17925936607932,1.0,2.493434948092073,2.460429276973436,33
S0569,3.8593800771697966,4.814136099194822,2.906077222299645,3.110893666048644,4.39193342117855,1.69835627626874,2.941356223035827,3.6536776514230778,27
S0570,2.8004650701306204,2.859284644580923,2.9996767544355785,3.225595207725874,4.276666783287618,1.464631032153376,2.8612750848192343,3.6433386487695385,28
S0571,2.206556861612633,4.255023725771528,2.4612748360739403,2.065422655176863,4.224440195653114,3.0997262786971604,2.9242742862586506,2.425591951484435,45
S0572,2.315474804935168,4.932228309870862,2.657518443170195,4.432929485005397,4.490149816094075,2.973449549311324,4.906137368087636,2.535857602537741,16
S0573,1.5923051036900209,4.829632047557608,3.490382101999117,2.986732515328966,2.720274611682684,3.3852375142760813,2.46621163887426,3.621605170310493,34
S0574,1.2761180060328816,3.3682702830114954,2.963090242436488,4.12019872326698,4.205356279210407,2.0782317263793946,2.31172940016697,3.293810372052078,23
S0575,0.8465133433799688,3.6126660884516246,2.531375003478452,4.313967565872792,3.3213046169095306,1.2948770025212688,4.258289249162495,3.715626063223282,15
S0576,2.9288362437071185,3.2542724642956307,3.783534104775134,1.7727390641455922,3.92164204657028,2.055308075961673,2.1016922641904072,1.1460352194166166,13
S0577,7.082698428912139,2.948006754625185,2.4819250315814174,2.629900590497184,3.915790439893936,1.0,1.0,4.586501244487927,28
S0578,0.9993850167168862,4.22724053429269,4.190885281350124,4.167891547343535,3.844487646989799,1.5712033915743226,3.854855758402632,3.17862573263366,28
S0579,4.048841210561294,3.8071045485514254,2.470668326422309,1.7501728223777335,3.480645590029825,3.3178300329333026,1.5883883890934056,2.862272008068364,24
S0580,3.553615718399725,3.519809447206492,4.467776001579269,3.97322506788285,3.6041806991541896,3.03309310129729,3.6775596263240216,4.154155000366176,33
S0581,6.354921419437599,3.9819992777541424,4.32057392989525,1.4725726151422525,2.907566124242174,3.915717335054981,1.906947306446673,2.8163216793275003,18
S0582,5.531078048194983,4.04956362411865,3.3349030417601586,3.255627153403646,2.6301149656486027,5.0,1.4860932363726815,4.954179877833625,22
S0583,4.829131979593752,3.171239582730636,3.896591675249257,4.102986005723105,3.918852925591396,2.1849280309735244,1.0,2.5451373529701544,13
S0584,1.7636310806330724,4.587042624924457,2.1513844492098824,2.077796542275177,2.5079971588975027,1.0,3.305834976929836,4.799503286232948,37
S0585,3.314958046033294,4.246244498476834,3.5913676854629366,1.0,4.029434355149677,3.887325033597219,1.0350303354703685,2.058565560630213,29
